fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
38,MR.TGGR04-1.P028,,,,,,,,,,,,,,,,630140.8375949034,9314435.253166618,MR.TGGR04-1.P028,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,8be46d88285287440aae935791640572d685bf876e4d3182ffbe6ab1624fed2f,A5AE2,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8be46d88285287440aae935791640572d685bf876e4d3182ffbe6ab1624fed2f"",""max_displacement_m"":0.0}]",,,,,,
39,EXT.MR.WLT2.TGGR04-2.P008,,,,,,,,,,,,,,,,630125.1113135978,9314131.959904669,EXT.MR.WLT2.TGGR04-2.P008,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,fcc1d6929e6b3019c89a37fca9583da13ac6d16f69e0ee2a02df17f32ef1d267,A5E9F,EXT POLE FDT 1,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fcc1d6929e6b3019c89a37fca9583da13ac6d16f69e0ee2a02df17f32ef1d267"",""max_displacement_m"":0.0}]",,,,,,
40,MR.TGGR04-1.P017,,,,,,,,,,,,,,,,630208.2770717737,9314503.903342698,MR.TGGR04-1.P017,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,3ae1840840b002cd4d22d0d4717da554f059e2df5122c72e8800399114df28b8,A5AAA,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3ae1840840b002cd4d22d0d4717da554f059e2df5122c72e8800399114df28b8"",""max_displacement_m"":0.0}]",,,,,,
41,MR.TGGR04-2.P037,,,,,,,,,,,,,,,,629849.9246604338,9313877.734025609,MR.TGGR04-2.P037,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,8c891a0cb09573a047c53091ad2989c4a6b5e063859afdd167e888dee9971377,A5E2A,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8c891a0cb09573a047c53091ad2989c4a6b5e063859afdd167e888dee9971377"",""max_displacement_m"":0.0}]",,,,,,
42,MR.TGGR04-1.P007,,,,,,,,,,,,,,,,630252.9872406528,9314351.415995771,MR.TGGR04-1.P007,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,50472b65f9a9208a13d24e7160ea108fe1c7ef242c47dd56da17d3201a0702ff,A5A6B,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""50472b65f9a9208a13d24e7160ea108fe1c7ef242c47dd56da17d3201a0702ff"",""max_displacement_m"":0.0}]",,,,,,
43,MR.TGGR04-1.P001,,,,,,,,,,,,,,,,630375.5645189254,9314217.066691259,MR.TGGR04-1.P001,DWG_DERIVED:AI-ANNOTATION-OBSERVED_AD19EC9E6DE41AF6F0AA086B9F6BF587-001|RULE:AI-ANNOTATION-ASSIGN-001,977c8e5980d88b09311599bc2d9d24115d9ca3a85861dfb08c22042e2dfba417,A4B6F,BASIC MAP_PT,SOURCE_ASSET,3,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""977c8e5980d88b09311599bc2d9d24115d9ca3a85861dfb08c22042e2dfba417"",""max_displacement_m"":0.0}]",,,,,,
44,MR.TGGR04-2.P001,,,,,,,,,,,,,,,,630017.5206330182,9314079.41391419,MR.TGGR04-2.P001,DWG_DERIVED:AI-ANNOTATION-OBSERVED_49B6A7B3F2D77A935801ABCEB1C74350-001|RULE:AI-ANNOTATION-ASSIGN-001,0d9da3a8535497cd6ab0c7df7085d75c5055431f2de25e93c2ebf221bfa5b200,A5C9A,BASIC MAP_PT,SOURCE_ASSET,3,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0d9da3a8535497cd6ab0c7df7085d75c5055431f2de25e93c2ebf221bfa5b200"",""max_displacement_m"":0.0}]",,,,,,
45,MR.TGGR04-2.P045,,,,,,,,,,,,,,,,629621.8364886023,9313862.068775898,MR.TGGR04-2.P045,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,29d6ffc6c5b8ca64d1ceee6878d0b5605f40d1f5aa792aa7d5efb8a19e52dac2,A5D66,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""29d6ffc6c5b8ca64d1ceee6878d0b5605f40d1f5aa792aa7d5efb8a19e52dac2"",""max_displacement_m"":0.0}]",,,,,,
46,MR.TGGR04-2.P058,,,,,,,,,,,,,,,,629389.812173863,9313968.920411985,MR.TGGR04-2.P058,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,2d1405bc93a484192a94d2f7beb9878bba13bb3ea7ca1818d854439018f70033,A5DB3,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2d1405bc93a484192a94d2f7beb9878bba13bb3ea7ca1818d854439018f70033"",""max_displacement_m"":0.0}]",,,,,,
47,MR.TGGR04-1.P022,,,,,,,,,,,,,,,,630216.5865596526,9314568.877196576,MR.TGGR04-1.P022,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,3cb91e46a2775035f42573a5a96d5fb621a71f7ce825754dee30374ef1e492c7,A5AC6,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3cb91e46a2775035f42573a5a96d5fb621a71f7ce825754dee30374ef1e492c7"",""max_displacement_m"":0.0}]",,,,,,
48,MR.TGGR04-1.P030,,,,,,,,,,,,,,,,630119.1511029754,9314391.990928179,MR.TGGR04-1.P030,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,ca89deb7f333af1cd66546c46e2f8fb62d49a45909cf3538dbd0cb66162cd919,A5AF0,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ca89deb7f333af1cd66546c46e2f8fb62d49a45909cf3538dbd0cb66162cd919"",""max_displacement_m"":0.0}]",,,,,,
49,MR.TGGR04-2.P057,,,,,,,,,,,,,,,,629346.2455257608,9313953.829974,MR.TGGR04-2.P057,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,e59662454e2902fd689485fa2fb158fe42d23f93294cb2037dcd36a758e4de11,A5E62,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e59662454e2902fd689485fa2fb158fe42d23f93294cb2037dcd36a758e4de11"",""max_displacement_m"":0.0}]",,,,,,
50,MR.TGGR04-1.P018,,,,,,,,,,,,,,,,630243.9678715166,9314507.706715334,MR.TGGR04-1.P018,DWG_DERIVED:AI-ANNOTATION-OBSERVED_9DDCA31EB0538363B8D5538CD30CA3B0-001|RULE:AI-ANNOTATION-ASSIGN-001,a2febb5342d5aad575847354697ecfcf9b42a8e17cddd708424378f41157f154,A5B13,NEW POLE 7M 2.5INCH FDT 1,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a2febb5342d5aad575847354697ecfcf9b42a8e17cddd708424378f41157f154"",""max_displacement_m"":0.0}]",,,,,,
51,MR.TGGR04-1.P008,,,,,,,,,,,,,,,,630251.9362729902,9314381.246827757,MR.TGGR04-1.P008,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,fe893ee7b826877b8e586eb21b7db7e342c97a2429db187d1c2a7c199811ab65,A5A72,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fe893ee7b826877b8e586eb21b7db7e342c97a2429db187d1c2a7c199811ab65"",""max_displacement_m"":0.0}]",,,,,,
52,MR.TGGR04-1.P015,,,,,,,,,,,,,,,,630213.9381033411,9314475.47741315,MR.TGGR04-1.P015,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,e76f8620fda0141e72fef08b2ec82c1742b3a384f822ee67f8b23d572b371b01,A5AA3,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e76f8620fda0141e72fef08b2ec82c1742b3a384f822ee67f8b23d572b371b01"",""max_displacement_m"":0.0}]",,,,,,
53,MR.TGGR04-1.P002,,,,,,,,,,,,,,,,630239.9189279047,9314224.187761037,MR.TGGR04-1.P002,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,4d5cf07f3d3b39c0d4e2ed5a168aceb63b29171c6fe0a0d2dd31488a80f235ec,A5A4F,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4d5cf07f3d3b39c0d4e2ed5a168aceb63b29171c6fe0a0d2dd31488a80f235ec"",""max_displacement_m"":0.0}]",,,,,,
54,MR.TGGR04-1.P023,,,,,,,,,,,,,,,,630243.9932172451,9314566.476110071,MR.TGGR04-1.P023,DWG_DERIVED:AI-ANNOTATION-OBSERVED_9DDCA31EB0538363B8D5538CD30CA3B0-001|RULE:AI-ANNOTATION-ASSIGN-001,1a22a8ed37c92321f1063c06a54229f13282c571123535ef5607b8812378ca05,A5B1A,NEW POLE 7M 2.5INCH FDT 1,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1a22a8ed37c92321f1063c06a54229f13282c571123535ef5607b8812378ca05"",""max_displacement_m"":0.0}]",,,,,,
55,MR.TGGR04-2.P004,,,,,,,,,,,,,,,,630080.4455224213,9314165.585018357,MR.TGGR04-2.P004,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,748741972987965ae27001612fe82d6a83a019e12fc539c73206c0a9d1e0b75b,A5CA2,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""748741972987965ae27001612fe82d6a83a019e12fc539c73206c0a9d1e0b75b"",""max_displacement_m"":0.0}]",,,,,,
56,MR.TGGR04-2.P033,,,,,,,,,,,,,,,,629877.0227142099,9313876.35678701,MR.TGGR04-2.P033,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,e85cbc674486b1d6431a540b8a15f21cbbb066b89a27e7c61bb3d044bb4ea1b1,A5D35,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e85cbc674486b1d6431a540b8a15f21cbbb066b89a27e7c61bb3d044bb4ea1b1"",""max_displacement_m"":0.0}]",,,,,,
57,MR.TGGR04-2.P052,,,,,,,,,,,,,,,,629527.7224168702,9313933.626781568,MR.TGGR04-2.P052,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,d08897ab9fe380a5c18a3f45f85efd0f7bde479725f0820ae4a0a384c0ca70da,A5E5B,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d08897ab9fe380a5c18a3f45f85efd0f7bde479725f0820ae4a0a384c0ca70da"",""max_displacement_m"":0.0}]",,,,,,
58,MR.TGGR04-2.P038,,,,,,,,,,,,,,,,629804.657458562,9313885.594673797,MR.TGGR04-2.P038,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,de676ca1ae5bdd426bd30c2b4eb52cf2f49930c8b11945787e71d54985bea60a,A5D4A,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""de676ca1ae5bdd426bd30c2b4eb52cf2f49930c8b11945787e71d54985bea60a"",""max_displacement_m"":0.0}]",,,,,,
59,MR.TGGR04-2.P047,,,,,,,,,,,,,,,,629545.0619170103,9313830.928121869,MR.TGGR04-2.P047,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,14a88b1d659ba367dc172a71a56f5dcab9781430868a6e7db1c982af8b5a0d78,A5D74,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""14a88b1d659ba367dc172a71a56f5dcab9781430868a6e7db1c982af8b5a0d78"",""max_displacement_m"":0.0}]",,,,,,
60,MR.TGGR04-2.P006,,,,,,,,,,,,,,,,629985.4429284357,9314160.90907705,MR.TGGR04-2.P006,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,0b0f720d3ab9447285bfd7ca77c33935357e313397e5a7e4f7b1d5fbec92fa8f,A5CB0,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0b0f720d3ab9447285bfd7ca77c33935357e313397e5a7e4f7b1d5fbec92fa8f"",""max_displacement_m"":0.0}]",,,,,,
61,MR.TGGR04-2.P003,,,,,,,,,,,,,,,,630083.3204899788,9314141.241685232,MR.TGGR04-2.P003,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,8f6bf5f4f99438277f8778c4cf29872ea8f0eddac9d0feef42fdec5f0a43ab59,A5C9B,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8f6bf5f4f99438277f8778c4cf29872ea8f0eddac9d0feef42fdec5f0a43ab59"",""max_displacement_m"":0.0}]",,,,,,
62,MR.TGGR04-1.P013,,,,,,,,,,,,,,,,630224.2812471131,9314410.766587235,MR.TGGR04-1.P013,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,5fb39fe05d37755fa3e2b3a89cfbb6a8f7620720dffae291f06a670f21798188,A5A95,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5fb39fe05d37755fa3e2b3a89cfbb6a8f7620720dffae291f06a670f21798188"",""max_displacement_m"":0.0}]",,,,,,
63,MR.TGGR04-2.P067,,,,,,,,,,,,,,,,629322.5481267092,9314078.333818594,MR.TGGR04-2.P067,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,a0b0bcd7e1e8c0061ec45fa363192b5e9f71b069743e9be867e099717ceb5cc5,A5DDD,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a0b0bcd7e1e8c0061ec45fa363192b5e9f71b069743e9be867e099717ceb5cc5"",""max_displacement_m"":0.0}]",,,,,,
64,MR.TGGR04-2.P059,,,,,,,,,,,,,,,,629394.5038311909,9313988.49440182,MR.TGGR04-2.P059,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,c275d16332cf941bcd56fc29cd78a99e4aefcd815f4090cd98edff034314aaf4,A5DBA,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c275d16332cf941bcd56fc29cd78a99e4aefcd815f4090cd98edff034314aaf4"",""max_displacement_m"":0.0}]",,,,,,
65,MR.TGGR04-2.P048,,,,,,,,,,,,,,,,629498.8082773596,9313857.08750061,MR.TGGR04-2.P048,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,f5d9f9886c2d46ec190132d64655db3b1b5699a8c123d006c1fcdf8a1f52c5a8,A5E54,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f5d9f9886c2d46ec190132d64655db3b1b5699a8c123d006c1fcdf8a1f52c5a8"",""max_displacement_m"":0.0}]",,,,,,
66,MR.TGGR04-2.P028,,,,,,,,,,,,,,,,629977.0306288225,9313931.613589954,MR.TGGR04-2.P028,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,89f28961f8efdde75e2c2e3e61f4b90925fb02d051ad424808fe4f5633fd5423,A5E15,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""89f28961f8efdde75e2c2e3e61f4b90925fb02d051ad424808fe4f5633fd5423"",""max_displacement_m"":0.0}]",,,,,,
67,MR.TGGR04-2.P014,,,,,,,,,,,,,,,,629854.8328910144,9314060.834746694,MR.TGGR04-2.P014,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,ce0f6ba5aca29fb894533d9c9c9496116e741cf027fa0d9716276305fbb0040b,A5CDA,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ce0f6ba5aca29fb894533d9c9c9496116e741cf027fa0d9716276305fbb0040b"",""max_displacement_m"":0.0}]",,,,,,
68,MR.TGGR04-2.P056,,,,,,,,,,,,,,,,629382.5683706644,9313948.009312056,MR.TGGR04-2.P056,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,d6ab4d6bf4351bf11a44a27bdd68879101ee3c78c140ecbebe137820cf13dc0c,A5DAC,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d6ab4d6bf4351bf11a44a27bdd68879101ee3c78c140ecbebe137820cf13dc0c"",""max_displacement_m"":0.0}]",,,,,,
69,MR.TGGR04-2.P040,,,,,,,,,,,,,,,,629720.7356376208,9313908.883895071,MR.TGGR04-2.P040,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,73e0360e33cf4cdae20b10614d552dfe8c13a3ad17c583a630b453b90cb8241e,A5D58,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""73e0360e33cf4cdae20b10614d552dfe8c13a3ad17c583a630b453b90cb8241e"",""max_displacement_m"":0.0}]",,,,,,
70,MR.TGGR04-2.P065,,,,,,,,,,,,,,,,629288.1889977946,9314049.272631297,MR.TGGR04-2.P065,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,1ff5cedb61a78467d648061a54845142ed09fdb96466f802236325c75239fe11,A5DD6,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1ff5cedb61a78467d648061a54845142ed09fdb96466f802236325c75239fe11"",""max_displacement_m"":0.0}]",,,,,,
71,MR.TGGR04-1.P032,,,,,,,,,,,,,,,,630123.6181289697,9314333.930788482,MR.TGGR04-1.P032,DWG_DERIVED:AI-ANNOTATION-OBSERVED_F6B8BD116445737BA00FB1D03FFCFB6F-001|RULE:AI-ANNOTATION-ASSIGN-001,2b5de1323566cb3a7a2cf7d8c62a635c01f4a4ef8895142435dbc576908e277e,A5AFE,NEW POLE 7m (3 inches) FDT 1,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2b5de1323566cb3a7a2cf7d8c62a635c01f4a4ef8895142435dbc576908e277e"",""max_displacement_m"":0.0}]",,,,,,
72,MR.TGGR04-2.P016,,,,,,,,,,,,,,,,629793.8613801925,9314035.221272359,MR.TGGR04-2.P016,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,17409cb7925c9f3f4a23c3073f85ad4a8d59df335d07607af41b86e6d4a2401c,A5CE8,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""17409cb7925c9f3f4a23c3073f85ad4a8d59df335d07607af41b86e6d4a2401c"",""max_displacement_m"":0.0}]",,,,,,
73,MR.TGGR04-2.P005,,,,,,,,,,,,,,,,630032.9887371832,9314167.318224322,MR.TGGR04-2.P005,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,663b9c9805dde228515562477c0e3e9ff42d3111d7887c67481d8a998c479345,A5CA9,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""663b9c9805dde228515562477c0e3e9ff42d3111d7887c67481d8a998c479345"",""max_displacement_m"":0.0}]",,,,,,
74,MR.TGGR04-2.P025,,,,,,,,,,,,,,,,629988.0525291226,9314009.776818406,MR.TGGR04-2.P025,DWG_DERIVED:AI-ANNOTATION-OBSERVED_5577636E76166B75274F71DFBA514704-001|RULE:AI-ANNOTATION-ASSIGN-001,c4d62cf6bbe1ca357d6de619450bb14be0be4a17c4492fcae56932b6dcdee94b,A5E07,NEW POLE 7M 2.5INCH FDT 2,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""c4d62cf6bbe1ca357d6de619450bb14be0be4a17c4492fcae56932b6dcdee94b"",""max_displacement_m"":0.0}]",,,,,,
75,MR.TGGR04-2.P053,,,,,,,,,,,,,,,,629410.69413194,9313892.925679602,MR.TGGR04-2.P053,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7A0CD45381E5622D117427EB889EC999-001|RULE:AI-ANNOTATION-ASSIGN-001,fc15910fd667a011681c79766ac9af1c6ecc51faa2a18d01e50a4d2a72286199,A5D90,NEW POLE 7m (3 inches) FDT 2,SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fc15910fd667a011681c79766ac9af1c6ecc51faa2a18d01e50a4d2a72286199"",""max_displacement_m"":0.0}]",,,,,,
