fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
102,NN-451,,,,,,,,,,,,,,,,,,,,,630094.050536768,9314073.069432028,NN-451,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,08776f8cf4001e26e201571a03e0e37eaf608d26e208f5c9e8b21c5e37c293b3,A493F,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""08776f8cf4001e26e201571a03e0e37eaf608d26e208f5c9e8b21c5e37c293b3"",""max_displacement_m"":0.0}]",,,,,,
103,NN-37,,,,,,,,,,,,,,,,,,,,,629519.3955182971,9313948.092250388,NN-37,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5b11ad1182de5191a250773372ad11082674e1f820839841a8b32ec0254f6cb9,A4A79,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""5b11ad1182de5191a250773372ad11082674e1f820839841a8b32ec0254f6cb9"",""max_displacement_m"":0.0}]",,,,,,
104,NN-123,,,,,,,,,,,,,,,,,,,,,629883.081859794,9313830.789977735,NN-123,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f8240a9f2ba7bdd126a4bf407f9d48a00eb326e6ad7ba3830ab3d13f6f007a44,A4A3F,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f8240a9f2ba7bdd126a4bf407f9d48a00eb326e6ad7ba3830ab3d13f6f007a44"",""max_displacement_m"":0.0}]",,,,,,
105,NN-17,,,,,,,,,,,,,,,,,,,,,629461.6843566835,9313891.392599484,NN-17,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fdb9d6eb4400dd65737da4829096e2779d561a41e77da56c384ab0dc6df9f478,A4A97,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fdb9d6eb4400dd65737da4829096e2779d561a41e77da56c384ab0dc6df9f478"",""max_displacement_m"":0.0}]",,,,,,
106,NN-295,,,,,,,,,,,,,,,,,,,,,630295.3241069658,9314238.694172388,NN-295,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9e36e06cffceaa666507e6a8e0bcbcf3804d81268e82129218bb55955b565ed1,A47FD,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9e36e06cffceaa666507e6a8e0bcbcf3804d81268e82129218bb55955b565ed1"",""max_displacement_m"":0.0}]",,,,,,
107,NN-253,,,,,,,,,,,,,,,,,,,,,629368.773109638,9314064.655353727,NN-253,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d171af0e8cdea8a77ab16cfa9ed51fe92917d24a781e43619dbbc9d66e981458,A4AEF,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d171af0e8cdea8a77ab16cfa9ed51fe92917d24a781e43619dbbc9d66e981458"",""max_displacement_m"":0.0}]",,,,,,
108,NN-233,,,,,,,,,,,,,,,,,,,,,629261.5924976154,9314093.22197348,NN-233,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,af279885965d01e1be8a29fa46b318b1b60ee533f54b0c97bef381dea33b3c5f,A4B2F,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""af279885965d01e1be8a29fa46b318b1b60ee533f54b0c97bef381dea33b3c5f"",""max_displacement_m"":0.0}]",,,,,,
109,NN-211,,,,,,,,,,,,,,,,,,,,,629429.9022018147,9313953.25643089,NN-211,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b2a09d2a82a770cdf3d9ad606350884c6e33f361f9b80b87c6f4b3685b8b3cd7,A4A5D,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b2a09d2a82a770cdf3d9ad606350884c6e33f361f9b80b87c6f4b3685b8b3cd7"",""max_displacement_m"":0.0}]",,,,,,
110,NN-366,,,,,,,,,,,,,,,,,,,,,629967.3890999926,9313963.201824108,NN-366,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,43b1b0b6c123a3c566eecaf73be61419243c882ef769781c10fb6ad288fa3169,A49F9,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""43b1b0b6c123a3c566eecaf73be61419243c882ef769781c10fb6ad288fa3169"",""max_displacement_m"":0.0}]",,,,,,
111,NN-77,,,,,,,,,,,,,,,,,,,,,630025.1210912158,9314089.062993651,NN-77,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,985f5cb8456923dd875a85e22b9b73d0e16afb3691a6a3cb04e89339c261b675,A491D,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""985f5cb8456923dd875a85e22b9b73d0e16afb3691a6a3cb04e89339c261b675"",""max_displacement_m"":0.0}]",,,,,,
112,NN-122,,,,,,,,,,,,,,,,,,,,,630106.8018849061,9314315.189936552,NN-122,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,159800c3b6346033b585dbad432f650e2c4f05c18d8ac1125185c5584416c587,A4905,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""159800c3b6346033b585dbad432f650e2c4f05c18d8ac1125185c5584416c587"",""max_displacement_m"":0.0}]",,,,,,
113,NN-271,,,,,,,,,,,,,,,,,,,,,630269.2655424479,9314340.736235859,NN-271,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c7d763322de5b4aff746efa142d49bbe78a6dc42b6d39bd68da99e71e684198b,A4837,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c7d763322de5b4aff746efa142d49bbe78a6dc42b6d39bd68da99e71e684198b"",""max_displacement_m"":0.0}]",,,,,,
114,NN-398,,,,,,,,,,,,,,,,,,,,,629798.5240753402,9313992.468039712,NN-398,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,45ed11166ec7ffc6b8e24038d3e2cddd3f9a5b872358071bc69b9f4f66145d63,A49AB,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""45ed11166ec7ffc6b8e24038d3e2cddd3f9a5b872358071bc69b9f4f66145d63"",""max_displacement_m"":0.0}]",,,,,,
115,NN-304,,,,,,,,,,,,,,,,,,,,,630139.789841172,9314421.038595095,NN-304,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,a7563fb8457e0c8ef2233769aab5ce2cd45f377f1f4a3abe566d91ac4f6006d7,A48DB,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""a7563fb8457e0c8ef2233769aab5ce2cd45f377f1f4a3abe566d91ac4f6006d7"",""max_displacement_m"":0.0}]",,,,,,
116,NN-312,,,,,,,,,,,,,,,,,,,,,630267.8924623413,9314395.279223328,NN-312,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,ae1c41612c3d10de84c7e933c2453a7a52058090e362650eca2b4f28bf39535c,A4831,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""ae1c41612c3d10de84c7e933c2453a7a52058090e362650eca2b4f28bf39535c"",""max_displacement_m"":0.0}]",,,,,,
117,NN-40,,,,,,,,,,,,,,,,,,,,,629913.1215580514,9313886.05014943,NN-40,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,906f27cb3c8627bdce666353c1f2e8f2979b5d76da48897d0bdb73b8d30040f5,A4A05,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""906f27cb3c8627bdce666353c1f2e8f2979b5d76da48897d0bdb73b8d30040f5"",""max_displacement_m"":0.0}]",,,,,,
118,NN-243,,,,,,,,,,,,,,,,,,,,,629308.9695409306,9314095.315767005,NN-243,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,927370cf60bd43e5e06e3674c21931342b467f3c77fb99dda78c8a0950d48a26,A4B1F,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""927370cf60bd43e5e06e3674c21931342b467f3c77fb99dda78c8a0950d48a26"",""max_displacement_m"":0.0}]",,,,,,
119,NN-351,,,,,,,,,,,,,,,,,,,,,630209.4230518866,9314526.461149026,NN-351,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,071360f6eeb289d8ab469983d3d0c1248233a18742b77747b43a1c21ebee316e,A4865,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""071360f6eeb289d8ab469983d3d0c1248233a18742b77747b43a1c21ebee316e"",""max_displacement_m"":0.0}]",,,,,,
120,NN-109,,,,,,,,,,,,,,,,,,,,,630034.2045667919,9314147.253289808,NN-109,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,67e5379cbb7d6b07f540036ec156fec875699d53986c91fc1486a8b623748509,A4955,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""67e5379cbb7d6b07f540036ec156fec875699d53986c91fc1486a8b623748509"",""max_displacement_m"":0.0}]",,,,,,
121,NN-95,,,,,,,,,,,,,,,,,,,,,630014.1022855896,9314134.208026541,NN-95,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,208fa804e3c209e158122971ceed0a348e1fa4efaf72076782fbcba31ddaa6e7,A490D,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""208fa804e3c209e158122971ceed0a348e1fa4efaf72076782fbcba31ddaa6e7"",""max_displacement_m"":0.0}]",,,,,,
122,NN-137,,,,,,,,,,,,,,,,,,,,,630128.400682457,9314402.206397772,NN-137,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,340e45527bfc9b8a3db97f028ed43c8a894b065ec7253e1a0c7983c2aa9884ae,A48EF,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""340e45527bfc9b8a3db97f028ed43c8a894b065ec7253e1a0c7983c2aa9884ae"",""max_displacement_m"":0.0}]",,,,,,
123,NN-234,,,,,,,,,,,,,,,,,,,,,629270.8690081079,9314108.32401143,NN-234,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,39ad13c7a516fc6a0e2231d428a633fd41919dff2ca82f71bce549ba54bd211e,A4B2D,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""39ad13c7a516fc6a0e2231d428a633fd41919dff2ca82f71bce549ba54bd211e"",""max_displacement_m"":0.0}]",,,,,,
124,NN-289,,,,,,,,,,,,,,,,,,,,,630248.8993648086,9314201.688519957,NN-289,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5ea87c2d281d43edd4b2e06a6a7ac18e19cd778b62f69828bf36be1a3b94f170,A4807,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""5ea87c2d281d43edd4b2e06a6a7ac18e19cd778b62f69828bf36be1a3b94f170"",""max_displacement_m"":0.0}]",,,,,,
125,NN-161,,,,,,,,,,,,,,,,,,,,,630131.9606773776,9314545.676823568,NN-161,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,cc31bfafafa438187cc7e48192e14b63d1d0b969f0224106d92a9a746bf340dc,A488F,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""cc31bfafafa438187cc7e48192e14b63d1d0b969f0224106d92a9a746bf340dc"",""max_displacement_m"":0.0}]",,,,,,
126,NN-320,,,,,,,,,,,,,,,,,,,,,629892.9967552264,9313804.73937273,NN-320,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9cd64cb9d664a9fa66b533f304218183a68de7ce50486318a5de7b4ae77cde0a,A4A31,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9cd64cb9d664a9fa66b533f304218183a68de7ce50486318a5de7b4ae77cde0a"",""max_displacement_m"":0.0}]",,,,,,
127,NN-338,,,,,,,,,,,,,,,,,,,,,630228.9748770038,9314496.257277323,NN-338,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,bcf42051f8f3e6929b324b2ac115efc3cab35927fa1b04f56a9b0186fd2cab56,A487F,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""bcf42051f8f3e6929b324b2ac115efc3cab35927fa1b04f56a9b0186fd2cab56"",""max_displacement_m"":0.0}]",,,,,,
128,NN-13,,,,,,,,,,,,,,,,,,,,,629420.7155655357,9313904.447881216,NN-13,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7f2eeb3d72569029ab9502ff189eaea51068babccf41fb9b7fab2b2118b53e62,A4A9B,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7f2eeb3d72569029ab9502ff189eaea51068babccf41fb9b7fab2b2118b53e62"",""max_displacement_m"":0.0}]",,,,,,
129,NN-147,,,,,,,,,,,,,,,,,,,,,630131.6646767885,9314470.606347503,NN-147,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,75547ef09357753774d04d2c852ae0fe71f06f00075a54768149210d6edb9e0b,A48E7,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""75547ef09357753774d04d2c852ae0fe71f06f00075a54768149210d6edb9e0b"",""max_displacement_m"":0.0}]",,,,,,
130,NN-85,,,,,,,,,,,,,,,,,,,,,629995.5162397422,9314100.745117046,NN-85,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,ed45c5e0f41306f40532026c6224339710f319cd5dd060bcb3c0dec510617b27,A497D,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""ed45c5e0f41306f40532026c6224339710f319cd5dd060bcb3c0dec510617b27"",""max_displacement_m"":0.0}]",,,,,,
131,NN-160,,,,,,,,,,,,,,,,,,,,,630143.5355802804,9314542.654961077,NN-160,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b03c5f306a8f0f67c20608ef5f955d88953ac127e48e0ce62d85fbab735ce93e,A4891,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b03c5f306a8f0f67c20608ef5f955d88953ac127e48e0ce62d85fbab735ce93e"",""max_displacement_m"":0.0}]",,,,,,
132,NN-151,,,,,,,,,,,,,,,,,,,,,630123.280154219,9314486.821768083,NN-151,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,976d68571d537fca0b9255f5000822834cf2fe2a4e0a8c65d7b8d334a89c715d,A48E1,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""976d68571d537fca0b9255f5000822834cf2fe2a4e0a8c65d7b8d334a89c715d"",""max_displacement_m"":0.0}]",,,,,,
133,NN-150,,,,,,,,,,,,,,,,,,,,,630135.1147320867,9314484.315858947,NN-150,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c0f385816334e9c380fbf6f6abb52660d8ebf39c118272eec67d9789c19ddab5,A48E3,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c0f385816334e9c380fbf6f6abb52660d8ebf39c118272eec67d9789c19ddab5"",""max_displacement_m"":0.0}]",,,,,,
134,NN-191,,,,,,,,,,,,,,,,,,,,,629883.5601965388,9313906.151204048,NN-191,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,23e76e4ac9916b6ea9faea6a72f021abb7e47e9caea7d5054613581eabb1577d,A4A01,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""23e76e4ac9916b6ea9faea6a72f021abb7e47e9caea7d5054613581eabb1577d"",""max_displacement_m"":0.0}]",,,,,,
135,NN-156,,,,,,,,,,,,,,,,,,,,,630162.6876149602,9314536.268368322,NN-156,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fe114050cad1d9c61b6d91c878b76e2bcf0c26d5fe75a1eda993f116b42ee83f,A4897,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fe114050cad1d9c61b6d91c878b76e2bcf0c26d5fe75a1eda993f116b42ee83f"",""max_displacement_m"":0.0}]",,,,,,
136,NN-455,,,,,,,,,,,,,,,,,,,,,630114.9367059548,9314111.802333001,NN-455,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8742e05d16248bb4f1d4c8c61fd85c9a8866cc5a0cc7834352b20a43aaa00a8d,A4937,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8742e05d16248bb4f1d4c8c61fd85c9a8866cc5a0cc7834352b20a43aaa00a8d"",""max_displacement_m"":0.0}]",,,,,,
137,NN-23,,,,,,,,,,,,,,,,,,,,,629457.107180117,9313946.690608218,NN-23,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b3cb875888d77862ee8c103549308cd4c84f2ee18f0f488f5536b04eb36fa1fb,A4A69,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b3cb875888d77862ee8c103549308cd4c84f2ee18f0f488f5536b04eb36fa1fb"",""max_displacement_m"":0.0}]",,,,,,
138,NN-192,,,,,,,,,,,,,,,,,,,,,629330.3403791551,9314004.436592605,NN-192,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4f186ddbad269e41c6b39efe32d1f8b248795b9e18c22c400d83910fee02f8d2,A4AD3,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4f186ddbad269e41c6b39efe32d1f8b248795b9e18c22c400d83910fee02f8d2"",""max_displacement_m"":0.0}]",,,,,,
139,NN-116,,,,,,,,,,,,,,,,,,,,,630069.3672755632,9314135.4915319,NN-116,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f3a3370d65226bca5b821b4b63468299bbf7e7bdf351745bae47f026999ab7ad,A4941,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f3a3370d65226bca5b821b4b63468299bbf7e7bdf351745bae47f026999ab7ad"",""max_displacement_m"":0.0}]",,,,,,
140,NN-8,,,,,,,,,,,,,,,,,,,,,629392.0006864839,9313883.449520152,NN-8,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e59c4f5fb1faaeb0bc352ad8aad607ad99e5c3c917e090d3f34fcc02f052379d,A4AA3,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e59c4f5fb1faaeb0bc352ad8aad607ad99e5c3c917e090d3f34fcc02f052379d"",""max_displacement_m"":0.0}]",,,,,,
141,NN-290,,,,,,,,,,,,,,,,,,,,,630262.2621453913,9314193.963364752,NN-290,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2351bcf9b50b981bc31395b51aa917bb81fadbf86af61a10875df0675b8cefbf,A4805,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2351bcf9b50b981bc31395b51aa917bb81fadbf86af61a10875df0675b8cefbf"",""max_displacement_m"":0.0}]",,,,,,
142,NN-81,,,,,,,,,,,,,,,,,,,,,630003.195697507,9314097.46527228,NN-81,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,650dc0a9c868fe8401f98054cbf84d0c03fc719b19cc0ff747fc9165f05c988d,A4915,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""650dc0a9c868fe8401f98054cbf84d0c03fc719b19cc0ff747fc9165f05c988d"",""max_displacement_m"":0.0}]",,,,,,
143,NN-381,,,,,,,,,,,,,,,,,,,,,629950.5509290595,9314064.997923493,NN-381,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e4b16f5ff510b5855873f0e1d12f1d23c3f6e015009be1ba330e8fa8e55a9b2b,A4987,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e4b16f5ff510b5855873f0e1d12f1d23c3f6e015009be1ba330e8fa8e55a9b2b"",""max_displacement_m"":0.0}]",,,,,,
144,NN-397,,,,,,,,,,,,,,,,,,,,,629798.78250549,9314078.225242093,NN-397,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,95512d28a85d9f05e6ef8d4eddc9800565cffd42d3c82945813bd64c0cada272,A49AD,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""95512d28a85d9f05e6ef8d4eddc9800565cffd42d3c82945813bd64c0cada272"",""max_displacement_m"":0.0}]",,,,,,
145,NN-39,,,,,,,,,,,,,,,,,,,,,629544.6596833114,9313943.338688584,NN-39,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0fa03cc676577b599e6aacf2ff72019858fcf6f81774ab6ce087fb721a586a3d,A4A75,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0fa03cc676577b599e6aacf2ff72019858fcf6f81774ab6ce087fb721a586a3d"",""max_displacement_m"":0.0}]",,,,,,
