fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
46,S3,,,,,,,,,,,,,,,,,,,,,819995.0298443715,9896253.863317586,S3,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,eee51ea220978a06af57e39d8b748b71d09da840e7a10ef1c22fa4fdd6a29c09,4C723,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""eee51ea220978a06af57e39d8b748b71d09da840e7a10ef1c22fa4fdd6a29c09"",""max_displacement_m"":0.0}]",,,,,,
47,B4,,,,,,,,,,,,,,,,,,,,,820037.976290725,9896071.291631047,B4,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0241829d934b9e13c27cec72b42da794a06145e932452cb560e39946a35c2890,4C621,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0241829d934b9e13c27cec72b42da794a06145e932452cb560e39946a35c2890"",""max_displacement_m"":0.0}]",,,,,,
48,S4,,,,,,,,,,,,,,,,,,,,,819995.4409356388,9896260.986547615,S4,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,47d006991b37180a4ea30d5b8c16e421b7394790fece7f1738e23419e1cfaa73,4C726,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""47d006991b37180a4ea30d5b8c16e421b7394790fece7f1738e23419e1cfaa73"",""max_displacement_m"":0.0}]",,,,,,
49,Z9,,,,,,,,,,,,,,,,,,,,,819875.2817055769,9896292.105089663,Z9,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,49f2bcabb4c135c668731f4a5f041efcd2d17ed51457839b7d3db8851a6cdae4,4CC64,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""49f2bcabb4c135c668731f4a5f041efcd2d17ed51457839b7d3db8851a6cdae4"",""max_displacement_m"":0.0}]",,,,,,
50,I/9,,,,,,,,,,,,,,,,,,,,,819994.9163934456,9896210.979592007,I/9,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8282b0053b640bea13de6da91e842898d1ccad4fe35e95701bb3ad7a52918eff,4C6E1,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8282b0053b640bea13de6da91e842898d1ccad4fe35e95701bb3ad7a52918eff"",""max_displacement_m"":0.0}]",,,,,,
51,J8,,,,,,,,,,,,,,,,,,,,,819982.8147016376,9896204.190662092,J8,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4e7f0f21eba61944333536cbdba7944621973d61037a6be8ebc2da870e62c5c5,4C6FF,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4e7f0f21eba61944333536cbdba7944621973d61037a6be8ebc2da870e62c5c5"",""max_displacement_m"":0.0}]",,,,,,
52,AJ6,,,,,,,,,,,,,,,,,,,,,820038.9908824302,9896275.268384054,AJ6,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,1cadf85bb7bf427c74fb77edd4818127f3a5455cba3a5630edf0c29ddb807ef2,4CBFB,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""1cadf85bb7bf427c74fb77edd4818127f3a5455cba3a5630edf0c29ddb807ef2"",""max_displacement_m"":0.0}]",,,,,,
53,AC12,,,,,,,,,,,,,,,,,,,,,819832.3861175029,9896314.59137324,AC12,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4a20d51b59d300a4999debc2f3495b4eff0434458f18bb39815fa74f955f891c,4CC46,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4a20d51b59d300a4999debc2f3495b4eff0434458f18bb39815fa74f955f891c"",""max_displacement_m"":0.0}]",,,,,,
54,T10,,,,,,,,,,,,,,,,,,,,,819984.4490105768,9896301.335555984,T10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e0e25a1dd63d2282af89774117a464a14aa5e5078a14116e0373e37cb63b323b,4CBF0,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e0e25a1dd63d2282af89774117a464a14aa5e5078a14116e0373e37cb63b323b"",""max_displacement_m"":0.0}]",,,,,,
55,O3,,,,,,,,,,,,,,,,,,,,,819891.6646876858,9896130.574438931,O3,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7a11e2aec4ce85b2212f9a260ef4ad859d41c79e8bf8f7ab69931633565d1771,4CC18,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7a11e2aec4ce85b2212f9a260ef4ad859d41c79e8bf8f7ab69931633565d1771"",""max_displacement_m"":0.0}]",,,,,,
56,H5,,,,,,,,,,,,,,,,,,,,,820027.6340370096,9896179.32785077,H5,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8e42047383c8044b44e4e6a2057230fe55429a6e1a820bb16d6ec24cbf1fec29,4C6C3,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8e42047383c8044b44e4e6a2057230fe55429a6e1a820bb16d6ec24cbf1fec29"",""max_displacement_m"":0.0}]",,,,,,
57,A10,,,,,,,,,,,,,,,,,,,,,820006.9942616224,9896040.125506803,A10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,815e0984a34de004b9995ba2ee161ea037fd70e49f2b80c1ecab632762286a06,4CCB1,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""815e0984a34de004b9995ba2ee161ea037fd70e49f2b80c1ecab632762286a06"",""max_displacement_m"":0.0}]",,,,,,
58,Q10,,,,,,,,,,,,,,,,,,,,,819886.3508222197,9896221.881534876,Q10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,bf6a951d81c70816348d431d9146d6b1427f4249172a7253abea5de1b9da20ba,4CC2B,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""bf6a951d81c70816348d431d9146d6b1427f4249172a7253abea5de1b9da20ba"",""max_displacement_m"":0.0}]",,,,,,
59,AB2,,,,,,,,,,,,,,,,,,,,,819840.4612331399,9896245.328367976,AB2,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c8e0015034b40cc2bc10602884767546c3a4615df346168d16474a4ba71d067e,4CC51,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c8e0015034b40cc2bc10602884767546c3a4615df346168d16474a4ba71d067e"",""max_displacement_m"":0.0}]",,,,,,
60,AA8,,,,,,,,,,,,,,,,,,,,,819862.6357527355,9896285.834624631,AA8,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,70bcb37dbf88be712d2d8c93377012070192b9f2cd24fb43af53284463bddbb1,4CC61,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""70bcb37dbf88be712d2d8c93377012070192b9f2cd24fb43af53284463bddbb1"",""max_displacement_m"":0.0}]",,,,,,
61,AJ4,,,,,,,,,,,,,,,,,,,,,820039.2156318894,9896262.55768194,AJ4,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f7ef00d05fa1fd9f22074810a477d181998b001834571ac5d9f5149a52d9c2de,4CBF9,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f7ef00d05fa1fd9f22074810a477d181998b001834571ac5d9f5149a52d9c2de"",""max_displacement_m"":0.0}]",,,,,,
62,R7,,,,,,,,,,,,,,,,,,,,,819872.3293677317,9896202.045765318,R7,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e3b52ce0083a3407f7f5506d08ac2ee49ffe67a03f5231031bbdbfc58e4cf3bf,4CC2F,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e3b52ce0083a3407f7f5506d08ac2ee49ffe67a03f5231031bbdbfc58e4cf3bf"",""max_displacement_m"":0.0}]",,,,,,
63,L1,,,,,,,,,,,,,,,,,,,,,819946.660752838,9896156.141967345,L1,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6540415f1a4427d24c55d1215840a30e8c813b5bbed56fc3c2bc684ac53fe3c8,4CBD8,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6540415f1a4427d24c55d1215840a30e8c813b5bbed56fc3c2bc684ac53fe3c8"",""max_displacement_m"":0.0}]",,,,,,
64,AA9,,,,,,,,,,,,,,,,,,,,,819863.20764758,9896292.70541211,AA9,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,545c2419e3299999905867a346ac9aeac8deebf3d443470991cc2d33562c1ab7,4CC63,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""545c2419e3299999905867a346ac9aeac8deebf3d443470991cc2d33562c1ab7"",""max_displacement_m"":0.0}]",,,,,,
65,AJ3,,,,,,,,,,,,,,,,,,,,,820014.937450421,9896281.555021318,AJ3,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,face1b28c746af93d7ede3217b1663cd11b89c7424636c32155878d25bbc9e79,4CBF8,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""face1b28c746af93d7ede3217b1663cd11b89c7424636c32155878d25bbc9e79"",""max_displacement_m"":0.0}]",,,,,,
66,I/10,,,,,,,,,,,,,,,,,,,,,819995.2527765752,9896217.806021878,I/10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,ca7d5f787f70f44d2b51143c71874f3d1b7c1bcbaa077cd891db64c478048876,4C6E4,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""ca7d5f787f70f44d2b51143c71874f3d1b7c1bcbaa077cd891db64c478048876"",""max_displacement_m"":0.0}]",,,,,,
67,X10,,,,,,,,,,,,,,,,,,,,,819919.7307104529,9896305.962814162,X10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,62ecde7df410d851c86892bb8715cc1a9ff128ad8532ad733997fb84aba6bb20,4CC85,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""62ecde7df410d851c86892bb8715cc1a9ff128ad8532ad733997fb84aba6bb20"",""max_displacement_m"":0.0}]",,,,,,
68,V1,,,,,,,,,,,,,,,,,,,,,819949.1633645814,9896240.508778887,V1,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,dec692fcaf21c00ca0e1aaa4701423747b0d4b69769aeaec34f50378b0cc4bf9,4C747,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""dec692fcaf21c00ca0e1aaa4701423747b0d4b69769aeaec34f50378b0cc4bf9"",""max_displacement_m"":0.0}]",,,,,,
69,Y10,,,,,,,,,,,,,,,,,,,,,819898.0011168302,9896298.454400046,Y10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,212bb06151f3c1fbd967945672b88da982f38b42d4528af89aad09d104268cf0,4CC6D,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""212bb06151f3c1fbd967945672b88da982f38b42d4528af89aad09d104268cf0"",""max_displacement_m"":0.0}]",,,,,,
70,K3,,,,,,,,,,,,,,,,,,,,,819961.1130882566,9896170.207604205,K3,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3b8ecf1a3bb587b3cdf0c2a6b7c2251a43ef128a5c5396c833e607c541389c79,4C711,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3b8ecf1a3bb587b3cdf0c2a6b7c2251a43ef128a5c5396c833e607c541389c79"",""max_displacement_m"":0.0}]",,,,,,
71,O2,,,,,,,,,,,,,,,,,,,,,819892.3951546394,9896137.523065887,O2,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3c6738d2a7c9d6d5e080f65496c509e4180f5ff0c42f7e9455a0ccce43658b39,4CC19,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3c6738d2a7c9d6d5e080f65496c509e4180f5ff0c42f7e9455a0ccce43658b39"",""max_displacement_m"":0.0}]",,,,,,
72,AB1,,,,,,,,,,,,,,,,,,,,,819840.3712872596,9896238.363495063,AB1,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,a9694ed2bf853ebcf7abae7b2668fed19bb989c4d382a2a22dc1cf4304f9f2fd,4CC52,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""a9694ed2bf853ebcf7abae7b2668fed19bb989c4d382a2a22dc1cf4304f9f2fd"",""max_displacement_m"":0.0}]",,,,,,
73,A4,,,,,,,,,,,,,,,,,,,,,820045.6853376648,9896037.881487995,A4,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,02d3410e65545db698dedab26c4fdaac937e43a56847ea8ffbc4a33a57356fc7,4CCAB,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""02d3410e65545db698dedab26c4fdaac937e43a56847ea8ffbc4a33a57356fc7"",""max_displacement_m"":0.0}]",,,,,,
74,D8,,,,,,,,,,,,,,,,,,,,,819991.813170823,9896120.302631238,D8,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4bd6242fd169a75d9ff04adffbf0569aec12e7d899de45a3d4b25af48a339ba1,4C65A,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4bd6242fd169a75d9ff04adffbf0569aec12e7d899de45a3d4b25af48a339ba1"",""max_displacement_m"":0.0}]",,,,,,
75,E11,,,,,,,,,,,,,,,,,,,,,819979.3389651935,9896142.15508794,E11,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,82f62666fa8de45cc2508af116aa515cd23b20d1908f83b3ceb02c5193d80fcc,4C684,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""82f62666fa8de45cc2508af116aa515cd23b20d1908f83b3ceb02c5193d80fcc"",""max_displacement_m"":0.0}]",,,,,,
76,AB5,,,,,,,,,,,,,,,,,,,,,819841.9907356552,9896265.840855777,AB5,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,349d5e578c14c7c4fddc3790b9c88cb79d5a61b4041bb6b13ac1a746c69ee586,4CC4E,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""349d5e578c14c7c4fddc3790b9c88cb79d5a61b4041bb6b13ac1a746c69ee586"",""max_displacement_m"":0.0}]",,,,,,
77,AC10,,,,,,,,,,,,,,,,,,,,,819831.2220741453,9896300.756877925,AC10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e56713d9c34b6f1fd0ce87315fca4f32d5346fb67bc0d572bd3334f6d927ab18,4CC44,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e56713d9c34b6f1fd0ce87315fca4f32d5346fb67bc0d572bd3334f6d927ab18"",""max_displacement_m"":0.0}]",,,,,,
78,A6,,,,,,,,,,,,,,,,,,,,,820031.9489518836,9896038.368171971,A6,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,1f4a3b624bcc14eeed55038532216a43136cdc547f806bc4b31b216890ab260e,4CCAD,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""1f4a3b624bcc14eeed55038532216a43136cdc547f806bc4b31b216890ab260e"",""max_displacement_m"":0.0}]",,,,,,
79,L6,,,,,,,,,,,,,,,,,,,,,819948.1085876441,9896191.206302125,L6,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c5ceea2ba73374e6263f8beb0be15dfb0614b07983f9642cfc4a4d8304d69fb5,4CBD3,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c5ceea2ba73374e6263f8beb0be15dfb0614b07983f9642cfc4a4d8304d69fb5"",""max_displacement_m"":0.0}]",,,,,,
80,N2,,,,,,,,,,,,,,,,,,,,,819912.2931021119,9896136.6264845,N2,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,eafbf3d16d71c622042519ca1d902658e2985b7b1cddc5f2080f6b235c3792a4,4CC11,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""eafbf3d16d71c622042519ca1d902658e2985b7b1cddc5f2080f6b235c3792a4"",""max_displacement_m"":0.0}]",,,,,,
81,D7,,,,,,,,,,,,,,,,,,,,,819990.356266763,9896113.1794407,D7,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3e8eac435382c95313264baa80b7a8221d0be4de5289b11cdb7897c0ddb826dd,4C657,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3e8eac435382c95313264baa80b7a8221d0be4de5289b11cdb7897c0ddb826dd"",""max_displacement_m"":0.0}]",,,,,,
82,U9,,,,,,,,,,,,,,,,,,,,,819964.0917105635,9896295.648454223,U9,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fe6cca6f2dc0dd090595e68ff970fc0b6f5e4b1a36d62275584ed244a7c95a44,4CBDF,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fe6cca6f2dc0dd090595e68ff970fc0b6f5e4b1a36d62275584ed244a7c95a44"",""max_displacement_m"":0.0}]",,,,,,
83,E8,,,,,,,,,,,,,,,,,,,,,819979.0394477872,9896121.416079909,E8,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c649a1f360c2947b998db19e2a332be44cd44f75364cd7b868708ab15f806049,4C67B,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c649a1f360c2947b998db19e2a332be44cd44f75364cd7b868708ab15f806049"",""max_displacement_m"":0.0}]",,,,,,
84,AB11,,,,,,,,,,,,,,,,,,,,,819843.7639064194,9896306.713947972,AB11,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7fa9771a7b720ed05bade419d0c9a7d00523a6de67b92795fa340a146f0ed85d,4CC48,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7fa9771a7b720ed05bade419d0c9a7d00523a6de67b92795fa340a146f0ed85d"",""max_displacement_m"":0.0}]",,,,,,
85,L5,,,,,,,,,,,,,,,,,,,,,819947.7610677244,9896184.285824735,L5,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6a61e8121a3250bd7ac421f5cb69c0b89180d8e5bb91e50a5aaa5d570ea4fd12,4CBD4,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6a61e8121a3250bd7ac421f5cb69c0b89180d8e5bb91e50a5aaa5d570ea4fd12"",""max_displacement_m"":0.0}]",,,,,,
86,T2,,,,,,,,,,,,,,,,,,,,,819982.1811621264,9896245.809054572,T2,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,1d99fc03bdb30f57226785c4347c03fb85a85244b6d8f4d3d4f6cc17ea8124bb,4C738,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""1d99fc03bdb30f57226785c4347c03fb85a85244b6d8f4d3d4f6cc17ea8124bb"",""max_displacement_m"":0.0}]",,,,,,
87,P7,,,,,,,,,,,,,,,,,,,,,819877.772774088,9896102.738426125,P7,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,515af4b582044cab2643edd74b804c3e6f835465f29f6d393d34d927f16a446b,4CC21,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""515af4b582044cab2643edd74b804c3e6f835465f29f6d393d34d927f16a446b"",""max_displacement_m"":0.0}]",,,,,,
88,U10,,,,,,,,,,,,,,,,,,,,,819964.7957968494,9896303.105764134,U10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,efdac8c4adf2cabcf0a07bdce174c92d1d8f25125c7369a3c5c8a5b07e541f09,4CBE0,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""efdac8c4adf2cabcf0a07bdce174c92d1d8f25125c7369a3c5c8a5b07e541f09"",""max_displacement_m"":0.0}]",,,,,,
89,S11,,,,,,,,,,,,,,,,,,,,,819997.2288642732,9896307.91392711,S11,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,1e8c38feedc255a9c7cfdfb5310fc120c2b1175f2172777cd73441bb200fff7d,4CBEE,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""1e8c38feedc255a9c7cfdfb5310fc120c2b1175f2172777cd73441bb200fff7d"",""max_displacement_m"":0.0}]",,,,,,
90,K8,,,,,,,,,,,,,,,,,,,,,819961.7487569106,9896204.643708203,K8,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,92d82461aadf9417b2e9740c42f5be9f9680dac736e296510ce2be2abdc1203e,4CBCA,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""92d82461aadf9417b2e9740c42f5be9f9680dac736e296510ce2be2abdc1203e"",""max_displacement_m"":0.0}]",,,,,,
91,AA10,,,,,,,,,,,,,,,,,,,,,819864.0369243949,9896299.430051114,AA10,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,ece958b3e43db8226c47a48428bbde6a374fe40c11cc70693477eb02a7daf6e9,4CC65,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""ece958b3e43db8226c47a48428bbde6a374fe40c11cc70693477eb02a7daf6e9"",""max_displacement_m"":0.0}]",,,,,,
