fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
46,188,,,,,,,,,,,,,,,,,,,,,818252.5690630735,9915031.402806332,188,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8e6913d93556547378f39a34ae278c42f54cf460bba2e3bf391f2a42209c8035,4CA45,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8e6913d93556547378f39a34ae278c42f54cf460bba2e3bf391f2a42209c8035"",""max_displacement_m"":0.0}]",,,,,,
47,206,,,,,,,,,,,,,,,,,,,,,818215.3047089638,9915176.822576046,206,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7bd61ac1024c8cbc307fa9c28cbf9f2b02d950c079fefb5b5e301294b59dde74,4CA57,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7bd61ac1024c8cbc307fa9c28cbf9f2b02d950c079fefb5b5e301294b59dde74"",""max_displacement_m"":0.0}]",,,,,,
48,96,,,,,,,,,,,,,,,,,,,,,818357.6113404,9915551.386370998,96,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,855ba4068792c121dbcf87438fe5f1725f95c6279012993f039e478a4e2fd0fd,4C9E9,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""855ba4068792c121dbcf87438fe5f1725f95c6279012993f039e478a4e2fd0fd"",""max_displacement_m"":0.0}]",,,,,,
49,263,,,,,,,,,,,,,,,,,,,,,818407.8832621663,9915578.57476862,263,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c60323523d6bdec1045a051ce29c3abf1847b185713851fd8624d3bc83dc2c67,4CA90,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c60323523d6bdec1045a051ce29c3abf1847b185713851fd8624d3bc83dc2c67"",""max_displacement_m"":0.0}]",,,,,,
50,113,,,,,,,,,,,,,,,,,,,,,819125.5081282516,9915285.875921654,113,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,867694d21916c6e0863c02d259e3b24462e11fbfadcc8c9e9309c86041f9a1bc,4C9FA,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""867694d21916c6e0863c02d259e3b24462e11fbfadcc8c9e9309c86041f9a1bc"",""max_displacement_m"":0.0}]",,,,,,
51,360,,,,,,,,,,,,,,,,,,,,,818313.2000591153,9915944.823799951,360,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d0ec478f42b05bdf08173b8a4c72a5d6c28cbb99760b6f9560fa9fdce3f85ed4,4CAF1,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d0ec478f42b05bdf08173b8a4c72a5d6c28cbb99760b6f9560fa9fdce3f85ed4"",""max_displacement_m"":0.0}]",,,,,,
52,65,,,,,,,,,,,,,,,,,,,,,818308.6777697268,9915311.27368449,65,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c03d85fc4ba13e6e87719b7149a13d5f6bd2b2bbf506ada4bec5bb6010fe7571,4C9CA,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c03d85fc4ba13e6e87719b7149a13d5f6bd2b2bbf506ada4bec5bb6010fe7571"",""max_displacement_m"":0.0}]",,,,,,
53,217,,,,,,,,,,,,,,,,,,,,,818145.7484121178,9915243.953741454,217,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,24f6804219b22b94f8c00ab0d6ed316746fb0594032c04031289998cd0e30145,4CA62,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""24f6804219b22b94f8c00ab0d6ed316746fb0594032c04031289998cd0e30145"",""max_displacement_m"":0.0}]",,,,,,
54,23,,,,,,,,,,,,,,,,,,,,,818494.3886977519,9915194.31391736,23,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,df67d8ca9830eb15268a451a5dd29f705780cfe5b183e279beca24cc32092e6b,4C9A0,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""df67d8ca9830eb15268a451a5dd29f705780cfe5b183e279beca24cc32092e6b"",""max_displacement_m"":0.0}]",,,,,,
55,4,,,,,,,,,,,,,,,,,,,,,818287.0142779433,9915230.458893571,4,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c2ba7247dba3559ff37c3408dd225e9e534e0c3b65c4db06e76f1d097aaac44d,4C98D,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c2ba7247dba3559ff37c3408dd225e9e534e0c3b65c4db06e76f1d097aaac44d"",""max_displacement_m"":0.0}]",,,,,,
56,176,,,,,,,,,,,,,,,,,,,,,818221.6088545502,9915001.772541806,176,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,87f0800c501d3c0cccbe2a8c032ba05a10c98721647ce423006b5bdff881995d,4CA39,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""87f0800c501d3c0cccbe2a8c032ba05a10c98721647ce423006b5bdff881995d"",""max_displacement_m"":0.0}]",,,,,,
57,325,,,,,,,,,,,,,,,,,,,,,818314.4583111319,9915790.120386796,325,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,1631dfff28812c7cc4ca0f9f3ba7c5a3ee61bc8d363b32beb35b4953006866f4,4CACE,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""1631dfff28812c7cc4ca0f9f3ba7c5a3ee61bc8d363b32beb35b4953006866f4"",""max_displacement_m"":0.0}]",,,,,,
58,41,,,,,,,,,,,,,,,,,,,,,818413.8004943868,9915348.229259968,41,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3bb9c573cc4d3ea2e9758ab32b3ab234865c8fcef06e2a6db3b6c3dfbd3762a4,4C9B2,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3bb9c573cc4d3ea2e9758ab32b3ab234865c8fcef06e2a6db3b6c3dfbd3762a4"",""max_displacement_m"":0.0}]",,,,,,
59,145,,,,,,,,,,,,,,,,,,,,,818372.4594455344,9915143.642480742,145,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0baa3c9a40a1f06161906ad59cb665ee48efdfc1225b144eb657df34b831d799,4CA1A,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0baa3c9a40a1f06161906ad59cb665ee48efdfc1225b144eb657df34b831d799"",""max_displacement_m"":0.0}]",,,,,,
60,46,,,,,,,,,,,,,,,,,,,,,818365.7624662159,9915293.89976779,46,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,bae7bea8986ccc9dc46d9c248a4b8ac3177646c14299cd5706ab6f4b9a140e10,4C9B7,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""bae7bea8986ccc9dc46d9c248a4b8ac3177646c14299cd5706ab6f4b9a140e10"",""max_displacement_m"":0.0}]",,,,,,
61,180,,,,,,,,,,,,,,,,,,,,,818212.9104430869,9915042.01825205,180,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0932da0ba5b5914e351c509e05764b6f515ce8e99ce7ce90ea8828cf82473d8d,4CA3D,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0932da0ba5b5914e351c509e05764b6f515ce8e99ce7ce90ea8828cf82473d8d"",""max_displacement_m"":0.0}]",,,,,,
62,347,,,,,,,,,,,,,,,,,,,,,818281.1329161788,9915761.095355235,347,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6ce9b5ce693e9ca463df0bed9ad63e61c41bb52f7677a355537e1e82df6daf40,4CAE4,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6ce9b5ce693e9ca463df0bed9ad63e61c41bb52f7677a355537e1e82df6daf40"",""max_displacement_m"":0.0}]",,,,,,
63,324,,,,,,,,,,,,,,,,,,,,,818322.1563547796,9915797.976100592,324,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,683cafc53994d51d945c830097356c76fbae6d8ae5c6f245d693d533b636bfa9,4CACD,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""683cafc53994d51d945c830097356c76fbae6d8ae5c6f245d693d533b636bfa9"",""max_displacement_m"":0.0}]",,,,,,
64,282,,,,,,,,,,,,,,,,,,,,,818430.2054817907,9915791.395831056,282,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,842ce507f6b2fd293f7c51d3c4186d69d7175a64da68c43c8daa6ad42f873de1,4CAA3,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""842ce507f6b2fd293f7c51d3c4186d69d7175a64da68c43c8daa6ad42f873de1"",""max_displacement_m"":0.0}]",,,,,,
65,82,,,,,,,,,,,,,,,,,,,,,818277.6540043275,9915447.982590782,82,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,07dcdebe4374b0f090733ad17b2d6008012f098df76e48b6b33fba5df75b9d7b,4C9DB,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""07dcdebe4374b0f090733ad17b2d6008012f098df76e48b6b33fba5df75b9d7b"",""max_displacement_m"":0.0}]",,,,,,
66,175,,,,,,,,,,,,,,,,,,,,,818225.6023159046,9914986.670621118,175,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fa27b3bb6fa64b118bdb726348c0e9d2530f48288294c4ef1d85e7fea0c8c8d0,4CA38,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fa27b3bb6fa64b118bdb726348c0e9d2530f48288294c4ef1d85e7fea0c8c8d0"",""max_displacement_m"":0.0}]",,,,,,
67,254,,,,,,,,,,,,,,,,,,,,,818247.2640664038,9915584.102345703,254,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e025f91444d492f3bcf80d882042522fa8c5784b3fd1c0c34f01d518427c3252,4CA87,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e025f91444d492f3bcf80d882042522fa8c5784b3fd1c0c34f01d518427c3252"",""max_displacement_m"":0.0}]",,,,,,
68,221,,,,,,,,,,,,,,,,,,,,,818180.395441835,9915278.500120291,221,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,549623688f4ec794c14a1169ae8a887ce06a85800ab8a6491f09b90f3039ec96,4CA66,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""549623688f4ec794c14a1169ae8a887ce06a85800ab8a6491f09b90f3039ec96"",""max_displacement_m"":0.0}]",,,,,,
69,13,,,,,,,,,,,,,,,,,,,,,818352.6034068274,9915196.712465374,13,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,296e8274ecf5f4b8eb96d42a7653252c52525131099a70326c8ee8164e2b8226,4C996,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""296e8274ecf5f4b8eb96d42a7653252c52525131099a70326c8ee8164e2b8226"",""max_displacement_m"":0.0}]",,,,,,
70,210,,,,,,,,,,,,,,,,,,,,,818215.9369692837,9915213.141552208,210,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,845ff23da8fd2945e626d8e694b0b9a167a1309296a3db33369619405aae16cb,4CA5B,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""845ff23da8fd2945e626d8e694b0b9a167a1309296a3db33369619405aae16cb"",""max_displacement_m"":0.0}]",,,,,,
71,339,,,,,,,,,,,,,,,,,,,,,818280.8967980313,9915621.991088271,339,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,bbba085c2fe16696b4bcc3d44804e9028a65dabfbe3ebd657d594adb0ef82cb9,4CADC,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""bbba085c2fe16696b4bcc3d44804e9028a65dabfbe3ebd657d594adb0ef82cb9"",""max_displacement_m"":0.0}]",,,,,,
72,305,,,,,,,,,,,,,,,,,,,,,818363.1778779677,9916004.9487509,305,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6a93e83d0e0d5bd8f30112ffc777e02c30db4a1a82bb1b0bc691f561d4b37c9f,4CABA,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6a93e83d0e0d5bd8f30112ffc777e02c30db4a1a82bb1b0bc691f561d4b37c9f"",""max_displacement_m"":0.0}]",,,,,,
73,171,,,,,,,,,,,,,,,,,,,,,818310.7622611315,9914995.54990664,171,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d14030e3a72c3a26cec0c5da78c7c8b45965dd5e1b8aad131cd2612ac000a4b5,4CA34,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d14030e3a72c3a26cec0c5da78c7c8b45965dd5e1b8aad131cd2612ac000a4b5"",""max_displacement_m"":0.0}]",,,,,,
74,51,,,,,,,,,,,,,,,,,,,,,818383.2336419809,9915263.340247912,51,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f4b11945994afa7a59e6828b6d8df0bb1e498dd4d7f8caf644066f3f16af5918,4C9BC,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f4b11945994afa7a59e6828b6d8df0bb1e498dd4d7f8caf644066f3f16af5918"",""max_displacement_m"":0.0}]",,,,,,
75,42,,,,,,,,,,,,,,,,,,,,,818394.3588813371,9915349.695727486,42,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,85991b20142ff78f53e9c2cd0e9f27287d785e9da2cf3bb14f7e24c29e8b7c99,4C9B3,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""85991b20142ff78f53e9c2cd0e9f27287d785e9da2cf3bb14f7e24c29e8b7c99"",""max_displacement_m"":0.0}]",,,,,,
76,251,,,,,,,,,,,,,,,,,,,,,818230.1944307925,9915551.770156065,251,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2ec72b2a3f7cf52aea66b1a59ab0c5bb1a627cb0d5e279072bf58dd18bb2ee5b,4CA84,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2ec72b2a3f7cf52aea66b1a59ab0c5bb1a627cb0d5e279072bf58dd18bb2ee5b"",""max_displacement_m"":0.0}]",,,,,,
77,129,,,,,,,,,,,,,,,,,,,,,818795.8979901933,9914981.22772594,129,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d3c36faccfd782929968b8ecd032fd345d5e7ebc337a2034d8492a018d4c81dc,4CA0A,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d3c36faccfd782929968b8ecd032fd345d5e7ebc337a2034d8492a018d4c81dc"",""max_displacement_m"":0.0}]",,,,,,
78,3,,,,,,,,,,,,,,,,,,,,,818276.7563722841,9915232.584271805,3,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e3ed33ae4e13666b50f415cc66ec6393707e0bfad944a8881846fcca5dc174cf,4C98C,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e3ed33ae4e13666b50f415cc66ec6393707e0bfad944a8881846fcca5dc174cf"",""max_displacement_m"":0.0}]",,,,,,
79,245,,,,,,,,,,,,,,,,,,,,,818231.7772581977,9915496.829418436,245,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8b25bbe8d2a985a262de61007bb602d49256d506509e7083a7b717ddfdf90f78,4CA7E,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8b25bbe8d2a985a262de61007bb602d49256d506509e7083a7b717ddfdf90f78"",""max_displacement_m"":0.0}]",,,,,,
80,205,,,,,,,,,,,,,,,,,,,,,818248.2469117707,9915179.697197195,205,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5b071e0e03b1db02f7e14c915585037107387ae8ed489d1ca615f7a4561f991e,4CA56,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""5b071e0e03b1db02f7e14c915585037107387ae8ed489d1ca615f7a4561f991e"",""max_displacement_m"":0.0}]",,,,,,
81,36,,,,,,,,,,,,,,,,,,,,,818424.4879748764,9915304.589029474,36,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3ab4a0efb370d0b725465cc86e3df31e83e942847b3961f77793d5cd5becb984,4C9AD,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3ab4a0efb370d0b725465cc86e3df31e83e942847b3961f77793d5cd5becb984"",""max_displacement_m"":0.0}]",,,,,,
82,20,,,,,,,,,,,,,,,,,,,,,818450.0061476578,9915203.680938793,20,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4f40fa188f4c2a6a7a895e407b23818436b1c8d428dee1c9e9d718b86d1fe0fc,4C99D,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4f40fa188f4c2a6a7a895e407b23818436b1c8d428dee1c9e9d718b86d1fe0fc"",""max_displacement_m"":0.0}]",,,,,,
83,98,,,,,,,,,,,,,,,,,,,,,818378.0891917213,9915549.27417677,98,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4b8a30c46f9aa2fd14f865746d8a778a7129a1264ebacb710f31a4100d45f716,4C9EB,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4b8a30c46f9aa2fd14f865746d8a778a7129a1264ebacb710f31a4100d45f716"",""max_displacement_m"":0.0}]",,,,,,
84,150,,,,,,,,,,,,,,,,,,,,,818322.8316248211,9915095.086353254,150,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3de091f25f06024b0b167b3bfeaefb897df205d6deae545b5ef1c1e3089765e8,4CA1F,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3de091f25f06024b0b167b3bfeaefb897df205d6deae545b5ef1c1e3089765e8"",""max_displacement_m"":0.0}]",,,,,,
85,48,,,,,,,,,,,,,,,,,,,,,818386.1379300219,9915277.013297243,48,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,803b353791eb896ff209b3379f9882fdb68be928e94d6f1bdc6afdb7af29da9d,4C9B9,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""803b353791eb896ff209b3379f9882fdb68be928e94d6f1bdc6afdb7af29da9d"",""max_displacement_m"":0.0}]",,,,,,
86,236,,,,,,,,,,,,,,,,,,,,,818204.9877737677,9915389.828649255,236,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e398a029ee7b5bbc788bec97c09520e497216ed5d3ce8861a826781bde5a757b,4CA75,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e398a029ee7b5bbc788bec97c09520e497216ed5d3ce8861a826781bde5a757b"",""max_displacement_m"":0.0}]",,,,,,
87,279,,,,,,,,,,,,,,,,,,,,,818426.9926381764,9915764.667569853,279,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d1b2046d4b1a8c6f9b13ffd7443b628d9e97360cea878d62b7280bc06fd279d5,4CAA0,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d1b2046d4b1a8c6f9b13ffd7443b628d9e97360cea878d62b7280bc06fd279d5"",""max_displacement_m"":0.0}]",,,,,,
88,30,,,,,,,,,,,,,,,,,,,,,818434.1545403961,9915243.166467743,30,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0779a8f10350e2ce272ca6edf079d630e16dfc54c5a0ac9b0b43bebda0755347,4C9A7,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0779a8f10350e2ce272ca6edf079d630e16dfc54c5a0ac9b0b43bebda0755347"",""max_displacement_m"":0.0}]",,,,,,
89,45,,,,,,,,,,,,,,,,,,,,,818363.9546648824,9915307.96543982,45,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2d17a7e6d78ab184d348088712deaac57c9810052736a791b61bc93232bf0958,4C9B6,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2d17a7e6d78ab184d348088712deaac57c9810052736a791b61bc93232bf0958"",""max_displacement_m"":0.0}]",,,,,,
90,317,,,,,,,,,,,,,,,,,,,,,818349.9179982198,9915877.683217395,317,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f143962e147f52ddc7601bb2c885aed6436143f017019bed11ef994ac1b2c8e3,4CAC6,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f143962e147f52ddc7601bb2c885aed6436143f017019bed11ef994ac1b2c8e3"",""max_displacement_m"":0.0}]",,,,,,
91,229,,,,,,,,,,,,,,,,,,,,,818192.7169434875,9915371.014488174,229,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0f65f106bf566f131123138a9122c74ed4b7f8dabbd0fe6df198ef3fee50f5e7,4CA6E,Homepass Number,SOURCE_HOME_LABEL,6,,BYLAYER,30,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:30|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0f65f106bf566f131123138a9122c74ed4b7f8dabbd0fe6df198ef3fee50f5e7"",""max_displacement_m"":0.0}]",,,,,,
