fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
43,MR.TPA-05.P051,,,,,,,,,,,,,,,,819143.8830763124,9915239.456185678,MR.TPA-05.P051,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,5869c96a0a359e5936abb5853b1aded4983e5e37395e54cd75a677dc15410b53,4D0FD,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5869c96a0a359e5936abb5853b1aded4983e5e37395e54cd75a677dc15410b53"",""max_displacement_m"":0.0}]",,,,,,
44,MR.TPA-05.P084,,,,,,,,,,,,,,,,818298.1558991462,9915800.883673796,MR.TPA-05.P084,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,a19be05728d51eeff443b0170f2d9d10377eaa00fd2897c73632d3daa3575936,4CF5D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a19be05728d51eeff443b0170f2d9d10377eaa00fd2897c73632d3daa3575936"",""max_displacement_m"":0.0}]",,,,,,
45,MR.TPA-05.P098,,,,,,,,,,,,,,,,818463.4125025928,9915857.312429192,MR.TPA-05.P098,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,dfe76a65177d91a4da52a1a2ec4899cb89563895dd56938b8bb46fe1110de633,4CFCD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""dfe76a65177d91a4da52a1a2ec4899cb89563895dd56938b8bb46fe1110de633"",""max_displacement_m"":0.0}]",,,,,,
46,MR.TPA-05.P081,,,,,,,,,,,,,,,,818269.2585075278,9915652.272753336,MR.TPA-05.P081,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,10d19c2d578a9c2c02b4f8dd63bb3c99ce7f507b61569154336b727259a41d7d,4CF45,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""10d19c2d578a9c2c02b4f8dd63bb3c99ce7f507b61569154336b727259a41d7d"",""max_displacement_m"":0.0}]",,,,,,
47,MR.TPA-05.P076,,,,,,,,,,,,,,,,818245.14755663,9915488.603340486,MR.TPA-05.P076,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,fe42675c28db78198346508bc4923fd27a2a5ad013f205cdea4210e063cd10ba,4CF25,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fe42675c28db78198346508bc4923fd27a2a5ad013f205cdea4210e063cd10ba"",""max_displacement_m"":0.0}]",,,,,,
48,MR.TPA-05.P036,,,,,,,,,,,,,,,,818832.1815533653,9914997.095438777,MR.TPA-05.P036,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,87d721ed1cef9f189a71c4c758e64fcddb73d2a401056ea614bf23dc00ff6a9f,4D085,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""87d721ed1cef9f189a71c4c758e64fcddb73d2a401056ea614bf23dc00ff6a9f"",""max_displacement_m"":0.0}]",,,,,,
49,MR.TPA-05.P023,,,,,,,,,,,,,,,,818385.1933305098,9915067.248600181,MR.TPA-05.P023,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,8a8c5817c64ffcc36a17b4bbc50173bb32d91ed7008be20799151cb4693aa7c0,4D02D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8a8c5817c64ffcc36a17b4bbc50173bb32d91ed7008be20799151cb4693aa7c0"",""max_displacement_m"":0.0}]",,,,,,
50,MR.TPA-05.P008,,,,,,,,,,,,,,,,818239.8466754532,9915215.164831538,MR.TPA-05.P008,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,8ae38bcd80e7ef7be41ced1f92461afd8bce4f8e736c76bb12bc46760eead195,4CE0D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8ae38bcd80e7ef7be41ced1f92461afd8bce4f8e736c76bb12bc46760eead195"",""max_displacement_m"":0.0}]",,,,,,
51,MR.TPA-05.P060,,,,,,,,,,,,,,,,818364.0879450684,9915236.311308753,MR.TPA-05.P060,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,59389e5715a4dfe673bb599b320f5cbf86ac3d632440f54f71b808aa6abd44cc,4CE95,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""59389e5715a4dfe673bb599b320f5cbf86ac3d632440f54f71b808aa6abd44cc"",""max_displacement_m"":0.0}]",,,,,,
52,MR.TPA-05.P014,,,,,,,,,,,,,,,,818241.9864812155,9915014.218006156,MR.TPA-05.P014,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,499a5824ca551393069c6db8e3df01fce8e6fe94fa82a849adbf39b4b8e3900b,4CDE5,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""499a5824ca551393069c6db8e3df01fce8e6fe94fa82a849adbf39b4b8e3900b"",""max_displacement_m"":0.0}]",,,,,,
53,MR.TPA-05.P048,,,,,,,,,,,,,,,,819162.9991731134,9915095.491656294,MR.TPA-05.P048,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,d9015f6478c7d5566ef071fbd73eecdaa291d8471919bdf7472ca882f7bafd22,4D0E5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d9015f6478c7d5566ef071fbd73eecdaa291d8471919bdf7472ca882f7bafd22"",""max_displacement_m"":0.0}]",,,,,,
54,MR.TPA-05.P083,,,,,,,,,,,,,,,,818288.2942966212,9915748.354118416,MR.TPA-05.P083,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,bd0d2618fd9519ffc27d18e80e6f20baf35f821e6eb9f7f1597d0f63b050e719,4CF55,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""bd0d2618fd9519ffc27d18e80e6f20baf35f821e6eb9f7f1597d0f63b050e719"",""max_displacement_m"":0.0}]",,,,,,
55,MR.TPA-05.P062,,,,,,,,,,,,,,,,818359.7565434679,9915150.30139923,MR.TPA-05.P062,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,2f5b062df05bd4677b4d5876b5298dbbe1b28f4456fa64351c26ff4b8f071892,4CEED,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2f5b062df05bd4677b4d5876b5298dbbe1b28f4456fa64351c26ff4b8f071892"",""max_displacement_m"":0.0}]",,,,,,
56,MR.TPA-05.P112,,,,,,,,,,,,,,,,818581.8250205963,9915541.941167118,MR.TPA-05.P112,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,cbbf5f82882f4cb684a3a6d66f7b3821302e25951aa6579d8f68881412f82445,4D12B,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""cbbf5f82882f4cb684a3a6d66f7b3821302e25951aa6579d8f68881412f82445"",""max_displacement_m"":0.0}]",,,,,,
57,MR.TPA-05.P015,,,,,,,,,,,,,,,,818285.3591939752,9915016.142530894,MR.TPA-05.P015,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,35acc1429d55e6009385ab8d976b863b4310c4f57f03865e891dc8371c37a34c,4CDDD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""35acc1429d55e6009385ab8d976b863b4310c4f57f03865e891dc8371c37a34c"",""max_displacement_m"":0.0}]",,,,,,
58,MR.TPA-05.P057,,,,,,,,,,,,,,,,818278.266128572,9915251.23130461,MR.TPA-05.P057,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,8303fc91a452d4ae041cdd69553e77de43853b64f3edcfbd4075b1498658a42b,4CE7D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8303fc91a452d4ae041cdd69553e77de43853b64f3edcfbd4075b1498658a42b"",""max_displacement_m"":0.0}]",,,,,,
59,MR.TPA-05.P085,,,,,,,,,,,,,,,,818305.7448507997,9915837.108289203,MR.TPA-05.P085,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,a7b50008e188489edc02626aba918eb65e419bee2eed1ffea1d9968f77063151,4CF65,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a7b50008e188489edc02626aba918eb65e419bee2eed1ffea1d9968f77063151"",""max_displacement_m"":0.0}]",,,,,,
60,MR.TPA-05.P113,,,,,,,,,,,,,,,,818630.0257591476,9915536.015992096,MR.TPA-05.P113,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,325e5c900cd7e281b026115865b8486264af092ec2949e1c6e2d36118d19b522,4D133,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""325e5c900cd7e281b026115865b8486264af092ec2949e1c6e2d36118d19b522"",""max_displacement_m"":0.0}]",,,,,,
61,MR.TPA-05.P064,,,,,,,,,,,,,,,,818377.5388056469,9915294.811943006,MR.TPA-05.P064,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,d3fefdc1b0b7ed02a3fa11bce6942e42835f80ae4f9b72ab6e7739d375efabe0,4CEA5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d3fefdc1b0b7ed02a3fa11bce6942e42835f80ae4f9b72ab6e7739d375efabe0"",""max_displacement_m"":0.0}]",,,,,,
62,MR.TPA-05.P088,,,,,,,,,,,,,,,,818337.4135762791,9915961.6758926,MR.TPA-05.P088,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,35dca2841bf4e134999cbf5dcba3068e93d91f5e0e99acbbb00d218ab1b90cf0,4CF7D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""35dca2841bf4e134999cbf5dcba3068e93d91f5e0e99acbbb00d218ab1b90cf0"",""max_displacement_m"":0.0}]",,,,,,
63,MR.TPA-05.P073,,,,,,,,,,,,,,,,818148.9668529887,9915389.451208694,MR.TPA-05.P073,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,916196a680980449bc9aa59ebf51688159801fd7bf6d7f7b2e0ca2a9a06cc34b,4CE55,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""916196a680980449bc9aa59ebf51688159801fd7bf6d7f7b2e0ca2a9a06cc34b"",""max_displacement_m"":0.0}]",,,,,,
64,MR.TPA-05.P024,,,,,,,,,,,,,,,,818419.9759153144,9915061.860360885,MR.TPA-05.P024,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,d7ac1d92c2590ee628f80707094e85c818bb0351e7c54bc61d8b7f2d05272779,4D035,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d7ac1d92c2590ee628f80707094e85c818bb0351e7c54bc61d8b7f2d05272779"",""max_displacement_m"":0.0}]",,,,,,
65,MR.TPA-05.P018,,,,,,,,,,,,,,,,818321.7792977007,9914927.62648235,MR.TPA-05.P018,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,47b12f210bab8b837ca3ca8e499aa98a8f62e7b14a3fb865c35fa739b565e463,4CDBD,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""47b12f210bab8b837ca3ca8e499aa98a8f62e7b14a3fb865c35fa739b565e463"",""max_displacement_m"":0.0}]",,,,,,
66,MR.TPA-05.P091,,,,,,,,,,,,,,,,818386.119126245,9916019.837474128,MR.TPA-05.P091,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,970a8d93d12b5b3917fc0188152e7f093933a46fcfa7211d53e115a78db1602f,4CF95,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""970a8d93d12b5b3917fc0188152e7f093933a46fcfa7211d53e115a78db1602f"",""max_displacement_m"":0.0}]",,,,,,
67,MR.TPA-05.P096,,,,,,,,,,,,,,,,818473.1887482639,9915940.380721139,MR.TPA-05.P096,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,056dd8228494ff29665ee38db9572434cc73d4af200810d53656d8d36caf7b13,4CFBD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""056dd8228494ff29665ee38db9572434cc73d4af200810d53656d8d36caf7b13"",""max_displacement_m"":0.0}]",,,,,,
68,MR.TPA-05.P042,,,,,,,,,,,,,,,,819111.8331121173,9914940.743201584,MR.TPA-05.P042,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,03664260abbf3aeadc84b3ae586db243a74ca6b19dc1142dc540af643e3c16c2,4D0B5,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""03664260abbf3aeadc84b3ae586db243a74ca6b19dc1142dc540af643e3c16c2"",""max_displacement_m"":0.0}]",,,,,,
69,MR.TPA-05.P019,,,,,,,,,,,,,,,,818320.3013899963,9914864.28593386,MR.TPA-05.P019,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,00faf1ef7bd06b21d619ba95fafbaecd72e4b53c18444cf2e8a1464b46e5f2ba,4CDAD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""00faf1ef7bd06b21d619ba95fafbaecd72e4b53c18444cf2e8a1464b46e5f2ba"",""max_displacement_m"":0.0}]",,,,,,
70,MR.TPA-05.P034,,,,,,,,,,,,,,,,818741.4381704767,9915010.995857868,MR.TPA-05.P034,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,2925518518b7395f4b5377cfc7e712abd785320d24cb48f428ae544715521f77,4D075,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2925518518b7395f4b5377cfc7e712abd785320d24cb48f428ae544715521f77"",""max_displacement_m"":0.0}]",,,,,,
71,MR.TPA-05.P044,,,,,,,,,,,,,,,,819190.7597090419,9914925.402585447,MR.TPA-05.P044,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,b36620cbb36986155b20155a0481b50eba3971c80e9079c91b9ec4198e0dbd7e,4D0C5,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b36620cbb36986155b20155a0481b50eba3971c80e9079c91b9ec4198e0dbd7e"",""max_displacement_m"":0.0}]",,,,,,
72,MR.TPA-05.P074,,,,,,,,,,,,,,,,818236.3476826245,9915406.54264547,MR.TPA-05.P074,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,b1ec2df739df4b60fcde37a3790d75a180bb0e5ea6fc633a8229a17fe5d48ed0,4CF15,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b1ec2df739df4b60fcde37a3790d75a180bb0e5ea6fc633a8229a17fe5d48ed0"",""max_displacement_m"":0.0}]",,,,,,
73,MR.TPA-05.P100,,,,,,,,,,,,,,,,818454.6567570015,9915779.477660555,MR.TPA-05.P100,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,e668e8f24fe190466c1693d743a0e8add60765d0654a60e0f2aded155ed9c077,4CFDD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e668e8f24fe190466c1693d743a0e8add60765d0654a60e0f2aded155ed9c077"",""max_displacement_m"":0.0}]",,,,,,
74,MR.TPA-05.P046,,,,,,,,,,,,,,,,819176.4900796178,9915008.904782278,MR.TPA-05.P046,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,92f23bc0a4e9025014d21eb15fce57c8ab8934a6406d98e44415e93fb6d24903,4D0D5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""92f23bc0a4e9025014d21eb15fce57c8ab8934a6406d98e44415e93fb6d24903"",""max_displacement_m"":0.0}]",,,,,,
75,MR.TPA-05.P107,,,,,,,,,,,,,,,,818402.921080954,9915569.43214194,MR.TPA-05.P107,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,05aaea4c66c55854977f8280e15da8d9e01897f84f7e44714af6664a38df0926,4D015,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""05aaea4c66c55854977f8280e15da8d9e01897f84f7e44714af6664a38df0926"",""max_displacement_m"":0.0}]",,,,,,
76,MR.TPA-05.P012,,,,,,,,,,,,,,,,818237.7598857292,9915053.881846054,MR.TPA-05.P012,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,94c4b037e2674a03e863e50ebc2ea772dcf16e2491936afeb4fc9219c8f9c8a3,4CDED,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""94c4b037e2674a03e863e50ebc2ea772dcf16e2491936afeb4fc9219c8f9c8a3"",""max_displacement_m"":0.0}]",,,,,,
77,MR.TPA-05.P050,,,,,,,,,,,,,,,,819152.1427948779,9915188.018368965,MR.TPA-05.P050,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,0fbaf619b1f8aeb6d79855060d88695b511acd8e47ce3f9c663087a5bbd65072,4D0F5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0fbaf619b1f8aeb6d79855060d88695b511acd8e47ce3f9c663087a5bbd65072"",""max_displacement_m"":0.0}]",,,,,,
78,MR.TPA-05.P003,,,,,,,,,,,,,,,,818208.6057759818,9915329.964108417,MR.TPA-05.P003,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,9d6a93cb81698773c08045d138cb16ae85b1a427ceedfc44547c47b73bb2224e,4CE35,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""9d6a93cb81698773c08045d138cb16ae85b1a427ceedfc44547c47b73bb2224e"",""max_displacement_m"":0.0}]",,,,,,
79,MR.TPA-05.P093,,,,,,,,,,,,,,,,818473.5136017153,9916016.64559367,MR.TPA-05.P093,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,bff7ed9a3ca52544bbcf298f27ff52cba9b02f690291e8f66efa34d6a15ee912,4CFA5,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""bff7ed9a3ca52544bbcf298f27ff52cba9b02f690291e8f66efa34d6a15ee912"",""max_displacement_m"":0.0}]",,,,,,
80,MR.TPA-05.P045,,,,,,,,,,,,,,,,819182.0969315644,9914975.370404033,MR.TPA-05.P045,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,fafdbc53396d318b1fba96bc7bd9ed5609b07e5453f80c76db3851c7b4fdc190,4D0CD,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fafdbc53396d318b1fba96bc7bd9ed5609b07e5453f80c76db3851c7b4fdc190"",""max_displacement_m"":0.0}]",,,,,,
81,MR.TPA-05.P087,,,,,,,,,,,,,,,,818322.3452713601,9915922.349478884,MR.TPA-05.P087,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,a696e1a83f99797fd3a1c32bd3933b3f25b8fd0bc46448ce13eb1285bb3e41b0,4CF75,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a696e1a83f99797fd3a1c32bd3933b3f25b8fd0bc46448ce13eb1285bb3e41b0"",""max_displacement_m"":0.0}]",,,,,,
82,MR.TPA-05.P054,,,,,,,,,,,,,,,,818296.961109662,9915349.45878959,MR.TPA-05.P054,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,e2358f0a13f9bdd16fd98c51b04dd658a58a142273a105dc70ee2f07766b707b,4CE65,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e2358f0a13f9bdd16fd98c51b04dd658a58a142273a105dc70ee2f07766b707b"",""max_displacement_m"":0.0}]",,,,,,
83,MR.TPA-05.P059,,,,,,,,,,,,,,,,818344.2490695156,9915239.157248437,MR.TPA-05.P059,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,5db49da8d50c28c5100eeef7513c7e32d83e313215e60fc75df367e29ee3a2df,4CE8D,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5db49da8d50c28c5100eeef7513c7e32d83e313215e60fc75df367e29ee3a2df"",""max_displacement_m"":0.0}]",,,,,,
84,MR.TPA-05.P097,,,,,,,,,,,,,,,,818467.1163518709,9915895.237912714,MR.TPA-05.P097,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,9f95a7b5145b207979197ceee329b4ed8af112c9ff4b1cfbaa42a2c609cbe686,4CFC5,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""9f95a7b5145b207979197ceee329b4ed8af112c9ff4b1cfbaa42a2c609cbe686"",""max_displacement_m"":0.0}]",,,,,,
85,MR.TPA-05.P105,,,,,,,,,,,,,,,,818447.2809581645,9915617.437908629,MR.TPA-05.P105,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,24e2986dd77d066e41c0414ad6a7e50f3d513f24f5e6f13d746607df37b49df3,4D005,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""24e2986dd77d066e41c0414ad6a7e50f3d513f24f5e6f13d746607df37b49df3"",""max_displacement_m"":0.0}]",,,,,,
