fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
39,MR.KLDYA.P173,,,,,,,,,,,,,,,,761496.4595280711,605142.5653797446,MR.KLDYA.P173,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,fc0ed95abff2ab0300131bc0da44d7442ec0fb4d086e7f3ff7c0552602658192,1B0634,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fc0ed95abff2ab0300131bc0da44d7442ec0fb4d086e7f3ff7c0552602658192"",""max_displacement_m"":0.0}]",,,,,,
40,MR.KLDYA.P166,,,,,,,,,,,,,,,,761658.4150726076,605058.5501417025,MR.KLDYA.P166,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,9943ed7c5c80b69d840e7a2651f5d1a2f75d0969ab94e5d5fefe0fe3f5e1bd33,1B29F8,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""9943ed7c5c80b69d840e7a2651f5d1a2f75d0969ab94e5d5fefe0fe3f5e1bd33"",""max_displacement_m"":0.0}]",,,,,,
41,MR.KLDYA.P090,,,,,,,,,,,,,,,,762131.9990147958,605585.5624271034,MR.KLDYA.P090,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e0a8d734783449cba62eb80272d2009af3506d4b4c6c048e8f3822de58e66795,1AD539,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e0a8d734783449cba62eb80272d2009af3506d4b4c6c048e8f3822de58e66795"",""max_displacement_m"":0.0}]",,,,,,
42,EXT.MR.IJY.KLDYA.P011,,,,,,,,,,,,,,,,761904.6167659134,604854.35123137,EXT.MR.IJY.KLDYA.P011,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,28b3e4fdff8432b41b0fd2ac26d8c2bbd9ade59dc9119d03c9c235d7b3b89f99,1AEA90,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""28b3e4fdff8432b41b0fd2ac26d8c2bbd9ade59dc9119d03c9c235d7b3b89f99"",""max_displacement_m"":0.0}]",,,,,,
43,MR.KLDYA.P156,,,,,,,,,,,,,,,,761839.562669197,605112.0224297026,MR.KLDYA.P156,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,602317208b81880435afd1dae948dae83298f1353f7a58b9f0748c5cf47237d0,1B05C4,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""602317208b81880435afd1dae948dae83298f1353f7a58b9f0748c5cf47237d0"",""max_displacement_m"":0.0}]",,,,,,
44,MR.KLDYA.P160,,,,,,,,,,,,,,,,761694.1981682478,605222.9507849171,MR.KLDYA.P160,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,16192e7d2fe9f02b760cc1001ab9ef64ed87fcf673f7f87a0d3403d5273302f2,1B29E6,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""16192e7d2fe9f02b760cc1001ab9ef64ed87fcf673f7f87a0d3403d5273302f2"",""max_displacement_m"":0.0}]",,,,,,
45,MR.KLDYA.P030,,,,,,,,,,,,,,,,762310.7848207001,605586.9898235806,MR.KLDYA.P030,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,30cf7a8545123a63bf2b429a0e46d40f6080e79e7176cf0f6a2ae1b27923d3e2,1AC959,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""30cf7a8545123a63bf2b429a0e46d40f6080e79e7176cf0f6a2ae1b27923d3e2"",""max_displacement_m"":0.0}]",,,,,,
46,MR.KLDYA.P115,,,,,,,,,,,,,,,,762088.7301908036,604924.510149882,MR.KLDYA.P115,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e3f0aaa7d72c0bd37fe605fff3c05b762ddf551db411e58d03f478be00d80afb,1AEA20,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e3f0aaa7d72c0bd37fe605fff3c05b762ddf551db411e58d03f478be00d80afb"",""max_displacement_m"":0.0}]",,,,,,
47,MR.KLDYA.P101,,,,,,,,,,,,,,,,761925.87635438,605612.0151927551,MR.KLDYA.P101,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,6a8b76a6fa7c3aaea19aa9ff25c4605283ebab38cb1cd4992b291a2d3ea0a521,1ADF90,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6a8b76a6fa7c3aaea19aa9ff25c4605283ebab38cb1cd4992b291a2d3ea0a521"",""max_displacement_m"":0.0}]",,,,,,
48,MR.KLDYA.P185,,,,,,,,,,,,,,,,761310.040480358,605406.5252584316,MR.KLDYA.P185,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,a44639b46847fbef9885bda5ed334dad21e923efe07d2afcf160da3073dbb453,1B0694,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a44639b46847fbef9885bda5ed334dad21e923efe07d2afcf160da3073dbb453"",""max_displacement_m"":0.0}]",,,,,,
49,MR.KLDYA.P142,,,,,,,,,,,,,,,,761634.0763269591,604983.4312472485,MR.KLDYA.P142,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,50c58e5bbed101ffb2e9d78899adbfab4cd1c2f707e6a84dc3b354176257077a,1B054C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""50c58e5bbed101ffb2e9d78899adbfab4cd1c2f707e6a84dc3b354176257077a"",""max_displacement_m"":0.0}]",,,,,,
50,MR.KLDYA.P108,,,,,,,,,,,,,,,,761924.2132969087,605736.0017292215,MR.KLDYA.P108,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,db4c65f108058198c2877d2f63015496e2d03c8bd0d7ba6fa4a7c77f24335dfc,1ADFC8,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""db4c65f108058198c2877d2f63015496e2d03c8bd0d7ba6fa4a7c77f24335dfc"",""max_displacement_m"":0.0}]",,,,,,
51,MR.KLDYA.P053,,,,,,,,,,,,,,,,762270.5441092493,605068.4070254279,MR.KLDYA.P053,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,7edfd7905d883704aed4e19b7e131cce98f1ea9ba89c58f37524867115995704,1ACF0D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7edfd7905d883704aed4e19b7e131cce98f1ea9ba89c58f37524867115995704"",""max_displacement_m"":0.0}]",,,,,,
52,MR.KLDYA.P042,,,,,,,,,,,,,,,,762347.2076639439,605826.5538942788,MR.KLDYA.P042,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,2018955cd2b2bc0c71afec57036fcb9560dc10294495acfbe03429544b8bee92,1AC9B9,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2018955cd2b2bc0c71afec57036fcb9560dc10294495acfbe03429544b8bee92"",""max_displacement_m"":0.0}]",,,,,,
53,MR.KLDYA.P183,,,,,,,,,,,,,,,,761368.2468848148,605367.418990361,MR.KLDYA.P183,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,00f53bc63a3af48affafa9103467185fb15799a089e5aac9c9c7bdf831bbca50,1B0684,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""00f53bc63a3af48affafa9103467185fb15799a089e5aac9c9c7bdf831bbca50"",""max_displacement_m"":0.0}]",,,,,,
54,MR.KLDYA.P170,,,,,,,,,,,,,,,,761506.8501592998,605211.8273892528,MR.KLDYA.P170,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,3fa4fc669f2ed6d6fe2140d771bf136e7cd9e0acfda17ee07e2ba61b584b0cbb,1B0614,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3fa4fc669f2ed6d6fe2140d771bf136e7cd9e0acfda17ee07e2ba61b584b0cbb"",""max_displacement_m"":0.0}]",,,,,,
55,MR.KLDYA.P052,,,,,,,,,,,,,,,,762280.9222716497,605040.5446545902,MR.KLDYA.P052,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,b404af18943f5ab5bba62924e5765a9aed3fe9328841b66808629e1348b1f8d0,1ACF05,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b404af18943f5ab5bba62924e5765a9aed3fe9328841b66808629e1348b1f8d0"",""max_displacement_m"":0.0}]",,,,,,
56,MR.KLDYA.P187,,,,,,,,,,,,,,,,761336.670745714,605460.439338255,MR.KLDYA.P187,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,ea25bf29c5b21a6839fb4284e475e4c071e040477e080ecce3d4e59d3a94e3f4,1B06A4,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ea25bf29c5b21a6839fb4284e475e4c071e040477e080ecce3d4e59d3a94e3f4"",""max_displacement_m"":0.0}]",,,,,,
57,MR.KLDYA.P186,,,,,,,,,,,,,,,,761314.7891751608,605439.3712277267,MR.KLDYA.P186,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,501d9744a22092899d3a0138d45bbeec2b369b291b5dd6cd911f40495cb7fd12,1B069C,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""501d9744a22092899d3a0138d45bbeec2b369b291b5dd6cd911f40495cb7fd12"",""max_displacement_m"":0.0}]",,,,,,
58,MR.KLDYA.P021,,,,,,,,,,,,,,,,762327.9551098733,605258.2688585962,MR.KLDYA.P021,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,3863f4246362b27058868ce227a0d876e5c81f0966832c9e39310956aecd6d65,1AC908,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3863f4246362b27058868ce227a0d876e5c81f0966832c9e39310956aecd6d65"",""max_displacement_m"":0.0}]",,,,,,
59,MR.KLDYA.P168,,,,,,,,,,,,,,,,761591.371156756,605202.9924631247,MR.KLDYA.P168,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,cdb807339024d9a055262b6f16af6ed1569e8e5b2a918c5d9276c2a65b258b5f,1B060C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""cdb807339024d9a055262b6f16af6ed1569e8e5b2a918c5d9276c2a65b258b5f"",""max_displacement_m"":0.0}]",,,,,,
60,MR.KLDYA.P192,,,,,,,,,,,,,,,,761249.2443546777,605385.3968441249,MR.KLDYA.P192,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,54822d153524b1f1d499758d810c145cb3778133defaef0db2f35dc164792b6d,1B06CC,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""54822d153524b1f1d499758d810c145cb3778133defaef0db2f35dc164792b6d"",""max_displacement_m"":0.0}]",,,,,,
61,EXT.MR.IJY.KLDYA.P016,,,,,,,,,,,,,,,,761666.2144231438,604948.274584707,EXT.MR.IJY.KLDYA.P016,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,00752826b3a41990f9ed539e701f268727c3e3135c6ee797248c92fb65709773,1B0564,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""00752826b3a41990f9ed539e701f268727c3e3135c6ee797248c92fb65709773"",""max_displacement_m"":0.0}]",,,,,,
62,MR.KLDYA.P008,,,,,,,,,,,,,,,,762396.480120861,605015.7949629703,MR.KLDYA.P008,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,18e9e0c84889b42cea76342416242de8eb3203c4dacbf4e9a83e29434762d4bf,1AC8A0,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""18e9e0c84889b42cea76342416242de8eb3203c4dacbf4e9a83e29434762d4bf"",""max_displacement_m"":0.0}]",,,,,,
63,MR.KLDYA.P043,,,,,,,,,,,,,,,,762324.9357525272,605833.4495246282,MR.KLDYA.P043,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,cc081089451a83b44a53cdf4d5b9192ddd8becdca7d41d830e9532a42bb35885,1AC9C1,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""cc081089451a83b44a53cdf4d5b9192ddd8becdca7d41d830e9532a42bb35885"",""max_displacement_m"":0.0}]",,,,,,
64,MR.KLDYA.P158,,,,,,,,,,,,,,,,761721.7311889642,605179.3940558548,MR.KLDYA.P158,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,b4e9d345d6e0752023de20ef926598814cb3f626463abbea2ee30c5810e5225a,1B05D4,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b4e9d345d6e0752023de20ef926598814cb3f626463abbea2ee30c5810e5225a"",""max_displacement_m"":0.0}]",,,,,,
65,MR.KLDYA.P122,,,,,,,,,,,,,,,,761929.0964258348,604919.6291502387,MR.KLDYA.P122,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,d71844d696ad1e2b21e96f2ec57ad02075beb161c1ec2bd5731628fe59fa6c7a,1AEA68,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d71844d696ad1e2b21e96f2ec57ad02075beb161c1ec2bd5731628fe59fa6c7a"",""max_displacement_m"":0.0}]",,,,,,
66,MR.KLDYA.P155,,,,,,,,,,,,,,,,761794.2430490463,605126.1224461923,MR.KLDYA.P155,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,0f5fb0441c20206f5f4c972efb6ad17cf6a03f3b28651e4753ecd71f2882edec,1B05BC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0f5fb0441c20206f5f4c972efb6ad17cf6a03f3b28651e4753ecd71f2882edec"",""max_displacement_m"":0.0}]",,,,,,
67,EXT.MR.IJY.KLDYA.P003,,,,,,,,,,,,,,,,762323.4109980233,604868.3440203264,EXT.MR.IJY.KLDYA.P003,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,e09669e704ff56ddd6c215547e684af83b65c70955f21e52e405cae0e2e13393,1AE9F0,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e09669e704ff56ddd6c215547e684af83b65c70955f21e52e405cae0e2e13393"",""max_displacement_m"":0.0}]",,,,,,
68,MR.KLDYA.P031,,,,,,,,,,,,,,,,762356.7750767665,605643.6483733816,MR.KLDYA.P031,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,f8fc86236f547b513316e397f594ec5031b186df60a9a402b0d346d88a683742,1AC961,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f8fc86236f547b513316e397f594ec5031b186df60a9a402b0d346d88a683742"",""max_displacement_m"":0.0}]",,,,,,
69,MR.KLDYA.P065,,,,,,,,,,,,,,,,762060.1996555461,605197.6544351421,MR.KLDYA.P065,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e6926c17f997d8b96c14a122f118bc77ac6a110ee4d964dc3eb5ba2ff3f89e71,1ACF6D,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e6926c17f997d8b96c14a122f118bc77ac6a110ee4d964dc3eb5ba2ff3f89e71"",""max_displacement_m"":0.0}]",,,,,,
70,MR.KLDYA.P034,,,,,,,,,,,,,,,,762324.7771068339,605718.7053533321,MR.KLDYA.P034,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,e1b8e3a689331e2809cc1eaaa461d6db4587fc335f7f03703353ef3be0630318,1AC979,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""e1b8e3a689331e2809cc1eaaa461d6db4587fc335f7f03703353ef3be0630318"",""max_displacement_m"":0.0}]",,,,,,
71,MR.KLDYA.P098,,,,,,,,,,,,,,,,762043.4776887815,605489.7833994062,MR.KLDYA.P098,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,0e244a981e348a8c35dbf14dc51ef5576af79ec0d7fc13f8ca3debaea9c947d6,1ADA7C,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0e244a981e348a8c35dbf14dc51ef5576af79ec0d7fc13f8ca3debaea9c947d6"",""max_displacement_m"":0.0}]",,,,,,
72,MR.KLDYA.P154,,,,,,,,,,,,,,,,761760.5083906741,605117.1346245226,MR.KLDYA.P154,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,2cdbf7215f9be6e4cf79514f1930e336a5264f5d6c4b5a1bb28987026d75a221,1B05B4,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2cdbf7215f9be6e4cf79514f1930e336a5264f5d6c4b5a1bb28987026d75a221"",""max_displacement_m"":0.0}]",,,,,,
73,MR.KLDYA.P062,,,,,,,,,,,,,,,,762145.1497450422,605183.0265852506,MR.KLDYA.P062,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,00f42bf9fcf546c02e1d32a7dfd20c5de087537f0be743a3b2a803c47ba92d9b,1ACF55,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""00f42bf9fcf546c02e1d32a7dfd20c5de087537f0be743a3b2a803c47ba92d9b"",""max_displacement_m"":0.0}]",,,,,,
74,MR.KLDYA.P027,,,,,,,,,,,,,,,,762337.010352701,605525.524871672,MR.KLDYA.P027,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,d0570a085225170fc89412391b10af3b46ea44b59de52f482a34c037e368efbc,1AC941,NEW POLE 7M 2.5INCH,SOURCE_ASSET,212,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d0570a085225170fc89412391b10af3b46ea44b59de52f482a34c037e368efbc"",""max_displacement_m"":0.0}]",,,,,,
75,MR.KLDYA.P056,,,,,,,,,,,,,,,,762177.1966426426,605092.5103945654,MR.KLDYA.P056,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,9850fcce85040393684a204ca9071beefae9ce281f3a7c53cc302790a3e5e647,1ACF25,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""9850fcce85040393684a204ca9071beefae9ce281f3a7c53cc302790a3e5e647"",""max_displacement_m"":0.0}]",,,,,,
76,EXT.MR.IJY.KLDYA.P013,,,,,,,,,,,,,,,,761801.032543907,604883.9123857458,EXT.MR.IJY.KLDYA.P013,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0C10727A49C05734529BD2B4A9C5D73C-001|RULE:AI-ANNOTATION-ASSIGN-001,482ae90a73ace4b1bd0844af685ce63dc42840beb5150d9a1acf78d8eeb44918,1AEAA0,EXT POLE,SOURCE_ASSET,1,,BYLAYER,-1,0.0,0.0,0.0,PTECH:EXISTING|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""482ae90a73ace4b1bd0844af685ce63dc42840beb5150d9a1acf78d8eeb44918"",""max_displacement_m"":0.0}]",,,,,,
77,MR.KLDYA.P076,,,,,,,,,,,,,,,,762093.5094306184,605411.7943920088,MR.KLDYA.P076,DWG_DERIVED:AI-ANNOTATION-OBSERVED_62922084E81B1BBE25363DF9B0514A46-001|RULE:AI-ANNOTATION-ASSIGN-001,7ad0e20b37591b847940e33e582d2ba90473bda9969b04bd953b833a58398e5a,1AD4C9,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7ad0e20b37591b847940e33e582d2ba90473bda9969b04bd953b833a58398e5a"",""max_displacement_m"":0.0}]",,,,,,
