fid,CODE,CODE_PTC,REF_PLAQUE,REF_NRO,REF_PM,TYPE,TYPE_STRUCTURE,MODE_POSE,CAPACITE,NB_LOGEMENT,NB_SPLICES,NB_FIBRE_UTIL,FABRIQUANT,REF_BPE,NB_CASSETTES_MAX,CABLE_AMONT,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
25,KLDYA.012.A07,,,,,,,,,,,,,,,,,,,,,,,761467.0579659864,605159.915849158,KLDYA.012.A07 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,8f1e6a95ab44d8ce49e75f354c1a60251432ad579dbac6b1b7c818f73eb1533d,1B6BD8,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.3800229858096728,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022986,"[{""operation"":""identity"",""source_entity_key"":""8f1e6a95ab44d8ce49e75f354c1a60251432ad579dbac6b1b7c818f73eb1533d"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""8f1e6a95ab44d8ce49e75f354c1a60251432ad579dbac6b1b7c818f73eb1533d"",""support_feature_key"":""e675f34b85238dd94672e3858ea293de87e1cd5bbe0c3c47ccefc5b4ae65cdb2"",""support_handle"":""1B062C"",""max_displacement_m"":6.351171844370009}]",,,,,,
26,KLDYA.011.A04,,,,,,,,,,,,,,,,,,,,,,,762343.5557269759,605554.0122805964,KLDYA.011.A04 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,3b87d8d6fbd1693a2bbd5d85844ada58c7c44967b2ba9a1e5a1bb3e199bb5e99,1B6B42,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""3b87d8d6fbd1693a2bbd5d85844ada58c7c44967b2ba9a1e5a1bb3e199bb5e99"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""3b87d8d6fbd1693a2bbd5d85844ada58c7c44967b2ba9a1e5a1bb3e199bb5e99"",""support_feature_key"":""055c194456eeff08641f69e7a17a153ff98d6fb1cd80457f5dad297798b08543"",""support_handle"":""1AC951"",""max_displacement_m"":8.569678049836439}]",,,,,,
27,KLDYA.011.A06,,,,,,,,,,,,,,,,,,,,,,,762371.9200625125,605751.4037247916,KLDYA.011.A06 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,ad0142992cefe34180de2bc3532d5005268ba3addbeee40583197ae78e4789ca,1B6B4C,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.3800229924353925,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""ad0142992cefe34180de2bc3532d5005268ba3addbeee40583197ae78e4789ca"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""ad0142992cefe34180de2bc3532d5005268ba3addbeee40583197ae78e4789ca"",""support_feature_key"":""b58e78266175c42a400d1b05124683c0e72889565cdb9d68a54610ad2bafa86b"",""support_handle"":""1AC9A1"",""max_displacement_m"":10.374655823377537}]",,,,,,
28,KLDYA.012.A02,,,,,,,,,,,,,,,,,,,,,,,761700.9744324498,604933.782429483,KLDYA.012.A02 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,3b18637a4c1738119d36486ff38b8957d8b6ce12305ca37c2e4e752c108b1f11,1B6BBF,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""3b18637a4c1738119d36486ff38b8957d8b6ce12305ca37c2e4e752c108b1f11"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""3b18637a4c1738119d36486ff38b8957d8b6ce12305ca37c2e4e752c108b1f11"",""support_feature_key"":""d186e477a749b373b06db62d1a37eaa67d6e0b33eef51c61ccdb6c7d30a72a35"",""support_handle"":""1B056C"",""max_displacement_m"":7.502601745660585}]",,,,,,
29,KLDYA.012.A05,,,,,,,,,,,,,,,,,,,,,,,761718.9788373917,605156.7616121981,KLDYA.012.A05 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,91655e601b9cbe00a9fd18dbe66db8eb63a81c7f61160f42c25bac16225823db,1B6BCE,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""91655e601b9cbe00a9fd18dbe66db8eb63a81c7f61160f42c25bac16225823db"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""91655e601b9cbe00a9fd18dbe66db8eb63a81c7f61160f42c25bac16225823db"",""support_feature_key"":""d23d57e9d1003a5b886d6163f74b6d57e210a8d7f33af2b7613a7d9f2dce613a"",""support_handle"":""1B05CC"",""max_displacement_m"":11.375005182501981}]",,,,,,
30,KLDYA.012.A03,,,,,,,,,,,,,,,,,,,,,,,761735.2691630104,605001.8739607868,KLDYA.012.A03 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,a05f86136ab1ad2cfea8e4b916a1c5c51f2af6f5c4aa416969ca640b6b8a0d69,1B6BC4,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""a05f86136ab1ad2cfea8e4b916a1c5c51f2af6f5c4aa416969ca640b6b8a0d69"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""a05f86136ab1ad2cfea8e4b916a1c5c51f2af6f5c4aa416969ca640b6b8a0d69"",""support_feature_key"":""e8368be7580a4454170d9d4c88210e0774ae8fae7ab5901c0fe56ba2dce0b5e2"",""support_handle"":""1B058C"",""max_displacement_m"":7.906334996039653}]",,,,,,
31,KLDYA.011.B11,,,,,,,,,,,,,,,,,,,,,,,761961.6778766464,605680.7270975997,KLDYA.011.B11 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,00d4d5cd9eaafa593f51c34176a7a84e7b76329798f7b2611dd383c4e5d97b05,1B6B8D,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""00d4d5cd9eaafa593f51c34176a7a84e7b76329798f7b2611dd383c4e5d97b05"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""00d4d5cd9eaafa593f51c34176a7a84e7b76329798f7b2611dd383c4e5d97b05"",""support_feature_key"":""cdb55c1e6181451e33af367bc9f1d1f34f180ba983777c8ca0f1678a034beaf4"",""support_handle"":""1ADFA0"",""max_displacement_m"":11.649446898151298}]",,,,,,
32,KLDYA.011.B02,,,,,,,,,,,,,,,,,,,,,,,762140.3263830581,605102.1116712296,KLDYA.011.B02 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,018567ed6a6812ddfa1fa99306fb68907df924a78190f5f5bd85889700633144,1B6B60,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""018567ed6a6812ddfa1fa99306fb68907df924a78190f5f5bd85889700633144"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""018567ed6a6812ddfa1fa99306fb68907df924a78190f5f5bd85889700633144"",""support_feature_key"":""18b8d8476aa15763c095ef9636471962ed322d671d45132a5134e0e6962b3506"",""support_handle"":""1ACF35"",""max_displacement_m"":6.513009965276512}]",,,,,,
33,KLDYA.011.B05,,,,,,,,,,,,,,,,,,,,,,,762121.7370103031,605312.7979024651,KLDYA.011.B05 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,6153873ab3b71f808b3d93374699e9fc12b9374271de8e5f0f702e3a211e2b8a,1B6B6F,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""6153873ab3b71f808b3d93374699e9fc12b9374271de8e5f0f702e3a211e2b8a"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""6153873ab3b71f808b3d93374699e9fc12b9374271de8e5f0f702e3a211e2b8a"",""support_feature_key"":""f6a2e8f22183efafc7f6172b04e7764d9e238bdbbe7ec03e47a0d45ac9dad44a"",""support_handle"":""1AD4B1"",""max_displacement_m"":9.592033708202983}]",,,,,,
34,KLDYA.011.B03,,,,,,,,,,,,,,,,,,,,,,,762141.1416629757,605143.5617600293,KLDYA.011.B03 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,9ddcb9533b9ac7fed25b722f59dcb8b3d23790be0443140e85afdae9bb590b4d,1B6B65,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""9ddcb9533b9ac7fed25b722f59dcb8b3d23790be0443140e85afdae9bb590b4d"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""9ddcb9533b9ac7fed25b722f59dcb8b3d23790be0443140e85afdae9bb590b4d"",""support_feature_key"":""9076e04d531427ed50648c646378f554cfc2afec6aede59b11d574ef7c135405"",""support_handle"":""1ACF45"",""max_displacement_m"":9.174021474713124}]",,,,,,
35,KLDYA.012.A10,,,,,,,,,,,,,,,,,,,,,,,761310.040480358,605406.5252584316,KLDYA.012.A10 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,d8f02f35c727c3085ea414892691f6f32bbcd29717301b3cc6d09aaca0e01f79,1B6BE7,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""d8f02f35c727c3085ea414892691f6f32bbcd29717301b3cc6d09aaca0e01f79"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""d8f02f35c727c3085ea414892691f6f32bbcd29717301b3cc6d09aaca0e01f79"",""support_feature_key"":""4c555f7d24e90ba7ed5f57a69635c694d521f2f388c1f9c138797a8d29b74b09"",""support_handle"":""1B0694"",""max_displacement_m"":9.312640341540039}]",,,,,,
36,KLDYA.011.C03,,,,,,,,,,,,,,,,,,,,,,,761945.2900945955,604879.697586727,KLDYA.011.C03 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,10039e7a360827b3fce69a8bea3b1f5dc0458466c35183015344df02aa2b2a5d,1B6BA1,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.3800229924353925,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""10039e7a360827b3fce69a8bea3b1f5dc0458466c35183015344df02aa2b2a5d"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""10039e7a360827b3fce69a8bea3b1f5dc0458466c35183015344df02aa2b2a5d"",""support_feature_key"":""df979f658af88d109270c0a7cd59e67c11b344df4399b4aaac71345123757298"",""support_handle"":""1AEA58"",""max_displacement_m"":12.297584595640203}]",,,,,,
37,KLDYA.011.C01,,,,,,,,,,,,,,,,,,,,,,,762147.6119812857,604867.047553412,KLDYA.011.C01 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,ffd63dd4c8b4f6e4c302fdbe577046789300bf1d7373cc1a31c27e147e603709,1B6B97,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.3800229858096728,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022986,"[{""operation"":""identity"",""source_entity_key"":""ffd63dd4c8b4f6e4c302fdbe577046789300bf1d7373cc1a31c27e147e603709"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""ffd63dd4c8b4f6e4c302fdbe577046789300bf1d7373cc1a31c27e147e603709"",""support_feature_key"":""717485479b42a22a23cd4e408f0de836f842782a8d8059bf7927554ff7a42793"",""support_handle"":""1AEA08"",""max_displacement_m"":6.0013637197324625}]",,,,,,
38,KLDYA.012.A04,,,,,,,,,,,,,,,,,,,,,,,761794.2430490463,605126.1224461923,KLDYA.012.A04 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_8908D86C1B89763DBBCCBFB2C7217DC5-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DIRECT:block-attribute-text,66557a516820faeacaf36fbbbfd9af3a8bd1476bcf2fe0e4249002274fef68d2,1B6BC9,FAT,SOURCE_ASSET,30,,BYLAYER,-1,6.276552654748111,359.6199770086993,0.38002299247963267,ACI:30|LT:BYLAYER|LW:-1|ROT_QGIS:0.380022992,"[{""operation"":""identity"",""source_entity_key"":""66557a516820faeacaf36fbbbfd9af3a8bd1476bcf2fe0e4249002274fef68d2"",""max_displacement_m"":0.0},{""operation"":""collocate_with_support"",""source_entity_key"":""66557a516820faeacaf36fbbbfd9af3a8bd1476bcf2fe0e4249002274fef68d2"",""support_feature_key"":""5e9c6f0e247bc7b07441ad21dc8ad76aff59002583c4144dbfb4a3b4d4c71d2e"",""support_handle"":""1B05BC"",""max_displacement_m"":7.150359051856348}]",,,,,,
