fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
104,NN-123,,,,,,,,,,,,,,,,,,,,,762136.5232326351,605337.0810035843,NN-123,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3709abd30605379ce050e2f1e8fb73eb6746009efcda8a00fa2e1e17131b679a,170827,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3709abd30605379ce050e2f1e8fb73eb6746009efcda8a00fa2e1e17131b679a"",""max_displacement_m"":0.0}]",,,,,,
105,NN-456,,,,,,,,,,,,,,,,,,,,,762221.785994209,605807.1323067277,NN-456,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,a65c2f11e587b93311cd34140847852f9e9953275d775b9789e46d4de2b8b764,188DC5,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""a65c2f11e587b93311cd34140847852f9e9953275d775b9789e46d4de2b8b764"",""max_displacement_m"":0.0}]",,,,,,
106,NN-297,,,,,,,,,,,,,,,,,,,,,761764.8106963844,604947.7350454816,NN-297,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d2da7af1a3a254f06c8e3ab167add0f1a982e01834df4a9fa9bfccca6853a7a6,170983,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d2da7af1a3a254f06c8e3ab167add0f1a982e01834df4a9fa9bfccca6853a7a6"",""max_displacement_m"":0.0}]",,,,,,
107,NN-439,,,,,,,,,,,,,,,,,,,,,762351.9551804456,605725.797182631,NN-439,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e7bd71c5e51692fb877952290fa1983b49b0750a99a134f0fdf2821a929e0657,188D8D,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.3733408302223895,78.68663340473546,281.3133665964673,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:281.313366596,"[{""operation"":""identity"",""source_entity_key"":""e7bd71c5e51692fb877952290fa1983b49b0750a99a134f0fdf2821a929e0657"",""max_displacement_m"":0.0}]",,,,,,
108,18,,,,,,,,,,,,,,,,,,,,,762362.6967818008,605840.9553464367,18,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6456375115bb735615966cebfb95de773ecde79c43809ad3d5b275c2bca0f15a,188D97,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6456375115bb735615966cebfb95de773ecde79c43809ad3d5b275c2bca0f15a"",""max_displacement_m"":0.0}]",,,,,,
109,NN-452,,,,,,,,,,,,,,,,,,,,,762294.7003094704,605713.9033297824,NN-452,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5460e930423f6d6f95023ef931e4b22101563a80ea80e8ce7c55a8e9141fcd46,188DB5,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""5460e930423f6d6f95023ef931e4b22101563a80ea80e8ce7c55a8e9141fcd46"",""max_displacement_m"":0.0}]",,,,,,
110,NN-148,,,,,,,,,,,,,,,,,,,,,762213.9154470768,605546.1764920889,NN-148,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2c5a26a326c3475bbc3a452795f75ab9f09a55064c231f87039f726f213450c4,170859,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2c5a26a326c3475bbc3a452795f75ab9f09a55064c231f87039f726f213450c4"",""max_displacement_m"":0.0}]",,,,,,
111,NN-213,,,,,,,,,,,,,,,,,,,,,762006.5291639154,604817.0605582283,NN-213,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f3415c49dc1f8c53b9bcbb2d45db517564cd005d0ce728110e0d0bfe533c63e5,1708DB,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f3415c49dc1f8c53b9bcbb2d45db517564cd005d0ce728110e0d0bfe533c63e5"",""max_displacement_m"":0.0}]",,,,,,
112,5,,,,,,,,,,,,,,,,,,,,,761987.0651854657,604830.4664927564,5,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,faf69ef5082f80cb09eb15e38cf2020352aec1bbb93dc8a1bcd3103437413c93,1706F1,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""faf69ef5082f80cb09eb15e38cf2020352aec1bbb93dc8a1bcd3103437413c93"",""max_displacement_m"":0.0}]",,,,,,
113,NN-319,,,,,,,,,,,,,,,,,,,,,761640.6620813981,605052.8374046832,NN-319,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,42ca4a5de2db0c26a3afe10153df63be04aa6ab2f03ef9f15018f5a42d6a15ab,1709AF,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""42ca4a5de2db0c26a3afe10153df63be04aa6ab2f03ef9f15018f5a42d6a15ab"",""max_displacement_m"":0.0}]",,,,,,
114,16,,,,,,,,,,,,,,,,,,,,,761995.0124622246,604692.1315532005,16,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,88d2e383c506ebe5fcd2923d160fbbdc7567399ae5f3940f37610e6748029ac3,170713,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""88d2e383c506ebe5fcd2923d160fbbdc7567399ae5f3940f37610e6748029ac3"",""max_displacement_m"":0.0}]",,,,,,
115,NN-194,,,,,,,,,,,,,,,,,,,,,762325.8356209547,604821.1187754212,NN-194,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9f9202ae5308179d244bef1cfac83641e6d63fb82df0df5ac6f2afc9dbc408c9,1708B5,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f9202ae5308179d244bef1cfac83641e6d63fb82df0df5ac6f2afc9dbc408c9"",""max_displacement_m"":0.0}]",,,,,,
116,6,,,,,,,,,,,,,,,,,,,,,762159.019960178,605519.4485927899,6,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fded521286db55f66042527ff29b51690ea7af5e185b917fb2b4af5ebfbf13a4,1706F5,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fded521286db55f66042527ff29b51690ea7af5e185b917fb2b4af5ebfbf13a4"",""max_displacement_m"":0.0}]",,,,,,
117,NN-273,,,,,,,,,,,,,,,,,,,,,761833.5972169732,605129.2724803339,NN-273,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,efab6ce64ed331f51e3562c3ef7dda5efa513d91fd9d7929b0fab697582b70a0,170953,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""efab6ce64ed331f51e3562c3ef7dda5efa513d91fd9d7929b0fab697582b70a0"",""max_displacement_m"":0.0}]",,,,,,
118,NN-152,,,,,,,,,,,,,,,,,,,,,762174.1433779527,605602.1089262398,NN-152,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,75c603a3394465d4cdedb1a9857fee6d12cbc2ebb4bcec068a03f89c29edf47b,170861,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""75c603a3394465d4cdedb1a9857fee6d12cbc2ebb4bcec068a03f89c29edf47b"",""max_displacement_m"":0.0}]",,,,,,
119,NN-469,,,,,,,,,,,,,,,,,,,,,762229.4392643053,605854.2254101085,NN-469,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,849c458a55bb27424f5b7c0ffa5d210cfe218c98bcad4a05c136141c6ce8e8d4,188DD3,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""849c458a55bb27424f5b7c0ffa5d210cfe218c98bcad4a05c136141c6ce8e8d4"",""max_displacement_m"":0.0}]",,,,,,
120,NN-468,,,,,,,,,,,,,,,,,,,,,762258.0802599844,605860.1152875636,NN-468,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6c2c1395227ba8f4a17f8a7e5ab6157bb556821ffaac31b36fcd81aed1d08aa6,188DD1,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6c2c1395227ba8f4a17f8a7e5ab6157bb556821ffaac31b36fcd81aed1d08aa6"",""max_displacement_m"":0.0}]",,,,,,
121,NN-398,,,,,,,,,,,,,,,,,,,,,762081.2258074797,604846.4108224412,NN-398,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,edffa5cf7c08c0674c59c402a770e921b44510968ba1913b93f44a8b898268c9,170A4D,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""edffa5cf7c08c0674c59c402a770e921b44510968ba1913b93f44a8b898268c9"",""max_displacement_m"":0.0}]",,,,,,
122,NN-472,,,,,,,,,,,,,,,,,,,,,762231.1707232484,605962.6314527501,NN-472,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d0d896230ecec51f9b24c0632d48ccc4b3f61c7f49ba09bf1a863242078f3221,188DD9,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d0d896230ecec51f9b24c0632d48ccc4b3f61c7f49ba09bf1a863242078f3221"",""max_displacement_m"":0.0}]",,,,,,
123,NN-8,,,,,,,,,,,,,,,,,,,,,761974.2757580299,605745.9787468864,NN-8,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,57c00cbb009f18b77ac4ebe96b83d7377d61bc052ee4ad0e509393c0f63b2e21,170741,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""57c00cbb009f18b77ac4ebe96b83d7377d61bc052ee4ad0e509393c0f63b2e21"",""max_displacement_m"":0.0}]",,,,,,
124,NN-19,,,,,,,,,,,,,,,,,,,,,761657.262055024,605244.7674494155,NN-19,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,87280f6982ea203ff91442a09ba324533a2fdf256e785b2472e10773354bac94,170757,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""87280f6982ea203ff91442a09ba324533a2fdf256e785b2472e10773354bac94"",""max_displacement_m"":0.0}]",,,,,,
125,NN-231,,,,,,,,,,,,,,,,,,,,,761514.2512434347,605196.0719105118,NN-231,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,24c61111ad577c594814d6142295a1e53567051edc6b8075c6f871d2de0394ec,1708FF,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""24c61111ad577c594814d6142295a1e53567051edc6b8075c6f871d2de0394ec"",""max_displacement_m"":0.0}]",,,,,,
126,NN-9,,,,,,,,,,,,,,,,,,,,,761986.4708940943,605744.1219407135,NN-9,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,91a7d21d83860b599d8367bf0304faa4f3fe8ca58164ad905e82a9cac4c17432,170743,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""91a7d21d83860b599d8367bf0304faa4f3fe8ca58164ad905e82a9cac4c17432"",""max_displacement_m"":0.0}]",,,,,,
127,NN-390,,,,,,,,,,,,,,,,,,,,,762004.0416610216,604754.9699399222,NN-390,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2cef9a075ce837eeac8179d96183130d1fee047123729bcc6bb09711a1c65204,170A3D,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2cef9a075ce837eeac8179d96183130d1fee047123729bcc6bb09711a1c65204"",""max_displacement_m"":0.0}]",,,,,,
128,NN-344,,,,,,,,,,,,,,,,,,,,,762036.6564816182,604920.6164582336,NN-344,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3c624db6ee74af7a350c2396cc61d12184a55af86c802699fc47e71295fa8346,1709E1,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3c624db6ee74af7a350c2396cc61d12184a55af86c802699fc47e71295fa8346"",""max_displacement_m"":0.0}]",,,,,,
129,34,,,,,,,,,,,,,,,,,,,,,762109.7054584345,605604.6505456769,34,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,a8e62575c01c9953bd885da7c15ce07afd0cb441329ec29683cba8d1f8c8b73d,17072D,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""a8e62575c01c9953bd885da7c15ce07afd0cb441329ec29683cba8d1f8c8b73d"",""max_displacement_m"":0.0}]",,,,,,
130,NN-122,,,,,,,,,,,,,,,,,,,,,762135.6715003434,605321.0849160932,NN-122,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7f17175707c39047b85d1937cc8cf3e73d1268306dd394ae3dc71f775f5b8877,170825,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7f17175707c39047b85d1937cc8cf3e73d1268306dd394ae3dc71f775f5b8877"",""max_displacement_m"":0.0}]",,,,,,
131,NN-109,,,,,,,,,,,,,,,,,,,,,762141.7714624376,605236.498448291,NN-109,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2aad5bec6ed3fab2ac59438e85fd6938d1c20a06b16447c98f7e4ce58f0e9115,17080B,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2aad5bec6ed3fab2ac59438e85fd6938d1c20a06b16447c98f7e4ce58f0e9115"",""max_displacement_m"":0.0}]",,,,,,
132,NN-170,,,,,,,,,,,,,,,,,,,,,762088.4740408071,605687.3569011173,NN-170,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,71a4e8c1b4b3f456b56a97db855401aa9700da407efe0259d8c52b3f0e1ae0e9,170885,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""71a4e8c1b4b3f456b56a97db855401aa9700da407efe0259d8c52b3f0e1ae0e9"",""max_displacement_m"":0.0}]",,,,,,
133,NN-199,,,,,,,,,,,,,,,,,,,,,761256.1309651857,605464.1639351678,NN-199,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c1cfa763d80f93244c16a1b6ae9a3d3e213f21acf3d30d91994800817c635351,1708BF,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c1cfa763d80f93244c16a1b6ae9a3d3e213f21acf3d30d91994800817c635351"",""max_displacement_m"":0.0}]",,,,,,
134,NN-357,,,,,,,,,,,,,,,,,,,,,761653.2754163863,604937.2885062875,NN-357,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b27f57ccb362c83f04ab57c072d325160a9e60fb9ee6d68eec8771e61652297c,1709FB,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.2434743854021937,71.24583421616964,288.7541657867795,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:288.754165787,"[{""operation"":""identity"",""source_entity_key"":""b27f57ccb362c83f04ab57c072d325160a9e60fb9ee6d68eec8771e61652297c"",""max_displacement_m"":0.0}]",,,,,,
135,NN-117,,,,,,,,,,,,,,,,,,,,,762106.2588298445,605317.8402411122,NN-117,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fd7154ad2fe85a6273c978b54c82662151cc6b9c230419e7c3406c76a0a7265a,17081B,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fd7154ad2fe85a6273c978b54c82662151cc6b9c230419e7c3406c76a0a7265a"",""max_displacement_m"":0.0}]",,,,,,
136,NN-218,,,,,,,,,,,,,,,,,,,,,761483.7974202856,605163.3307292773,NN-218,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8853bf4c10dfd6db2dc812069a1ef6737ad3467cdfb4b7177ae2de1a36223bf1,1708E5,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8853bf4c10dfd6db2dc812069a1ef6737ad3467cdfb4b7177ae2de1a36223bf1"",""max_displacement_m"":0.0}]",,,,,,
137,NN-192,,,,,,,,,,,,,,,,,,,,,762361.3127433917,604857.1178429179,NN-192,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,448b8a1de2ce7408254e272476e9648e4523223816d6cb038da5d59cfb4aa60d,1708B1,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""448b8a1de2ce7408254e272476e9648e4523223816d6cb038da5d59cfb4aa60d"",""max_displacement_m"":0.0}]",,,,,,
138,NN-82,,,,,,,,,,,,,,,,,,,,,762203.9459585372,605122.0609315148,NN-82,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c6ff19644be44b573b26a5bae51624d4ec06a236d7012fcfe3d9d04403634d53,1707D5,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c6ff19644be44b573b26a5bae51624d4ec06a236d7012fcfe3d9d04403634d53"",""max_displacement_m"":0.0}]",,,,,,
139,NN-320,,,,,,,,,,,,,,,,,,,,,761658.801088985,605046.8181641505,NN-320,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9d6cfc1900ff2591c34635bb8aa4e887f7185c8ca0d7d3f5d442dc8b7599e359,1709B1,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9d6cfc1900ff2591c34635bb8aa4e887f7185c8ca0d7d3f5d442dc8b7599e359"",""max_displacement_m"":0.0}]",,,,,,
140,NN-157,,,,,,,,,,,,,,,,,,,,,762191.6456279579,605529.9901970575,NN-157,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,568eb4ca3ff41970ba5687ddb04003fde98efb32c7eb6b47f80c6a6faa0cf26d,17086B,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.5707963267948966,90.0,270.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:270.000000000,"[{""operation"":""identity"",""source_entity_key"":""568eb4ca3ff41970ba5687ddb04003fde98efb32c7eb6b47f80c6a6faa0cf26d"",""max_displacement_m"":0.0}]",,,,,,
141,NN-225,,,,,,,,,,,,,,,,,,,,,761408.706876883,605228.7498324531,NN-225,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,152cb01e4c43bc95d74216967edb0e187d7d312884a3af8b2113e6da0db405c8,1708F3,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""152cb01e4c43bc95d74216967edb0e187d7d312884a3af8b2113e6da0db405c8"",""max_displacement_m"":0.0}]",,,,,,
142,NN-257,,,,,,,,,,,,,,,,,,,,,761334.6236334629,605423.9572847112,NN-257,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6dcd96e50b3b492223c54d7e51f96a32ec82d5e0bd017bba3e3674d4852b021d,170933,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6dcd96e50b3b492223c54d7e51f96a32ec82d5e0bd017bba3e3674d4852b021d"",""max_displacement_m"":0.0}]",,,,,,
143,NN-72,,,,,,,,,,,,,,,,,,,,,762358.7354562547,605039.1919075315,NN-72,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b29f453af411d93424f4f27d3b28a68826352a982e8d72858aac0cb0b9a52cf0,1707C1,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b29f453af411d93424f4f27d3b28a68826352a982e8d72858aac0cb0b9a52cf0"",""max_displacement_m"":0.0}]",,,,,,
144,NN-243,,,,,,,,,,,,,,,,,,,,,761420.1090025748,605272.2078135096,NN-243,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,116872f8fd92023d3e90ead0be80aa8f14f80d0e3874b3f4ae2dfae9ae87b801,170917,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.5707963267948966,90.0,270.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:270.000000000,"[{""operation"":""identity"",""source_entity_key"":""116872f8fd92023d3e90ead0be80aa8f14f80d0e3874b3f4ae2dfae9ae87b801"",""max_displacement_m"":0.0}]",,,,,,
145,NN-284,,,,,,,,,,,,,,,,,,,,,761738.2000174692,605192.7789338464,NN-284,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,202a7eefeeb200c3f054e197575fe2281b8b08bcfe78ff3eac2d5395b79dd5a6,170969,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""202a7eefeeb200c3f054e197575fe2281b8b08bcfe78ff3eac2d5395b79dd5a6"",""max_displacement_m"":0.0}]",,,,,,
146,NN-18,,,,,,,,,,,,,,,,,,,,,761976.9705657726,605663.4086895955,NN-18,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7fef5486c2df613939eedbf3bc5d55053712db4f2938547822eca4b8a0a24090,170755,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7fef5486c2df613939eedbf3bc5d55053712db4f2938547822eca4b8a0a24090"",""max_displacement_m"":0.0}]",,,,,,
147,NN-395,,,,,,,,,,,,,,,,,,,,,761984.5395951044,604664.0706205198,NN-395,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,73241d4b253a8e307317f45dd22673eefb1c286acd5d8cd9ff73f55a47c03de9,170A47,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""73241d4b253a8e307317f45dd22673eefb1c286acd5d8cd9ff73f55a47c03de9"",""max_displacement_m"":0.0}]",,,,,,
148,NN-59,,,,,,,,,,,,,,,,,,,,,762294.2650234014,605050.732338523,NN-59,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c31a81be91d6f3fd3797f8d6927be3ec469a6e0523c8afc5e64d074bc5986ead,1707A7,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c31a81be91d6f3fd3797f8d6927be3ec469a6e0523c8afc5e64d074bc5986ead"",""max_displacement_m"":0.0}]",,,,,,
149,NN-58,,,,,,,,,,,,,,,,,,,,,762277.0292657954,605022.4675294155,NN-58,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c1a47b54ba1fae3eee24542c052d59dd732d5a6314139222e6207040c25ed8bf,1707A5,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c1a47b54ba1fae3eee24542c052d59dd732d5a6314139222e6207040c25ed8bf"",""max_displacement_m"":0.0}]",,,,,,
