fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
45,9,,,,,,,,,,,,,,,,,,,,,13902117.59032417,145842.1293866623,9,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2e085fcc9f471b1a58d900ffe660471387184140d59253e11c1debf71a005e2e,15A3,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,6.088359127159026,348.8372821461659,11.162717857246479,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:11.162717857,"[{""operation"":""identity"",""source_entity_key"":""2e085fcc9f471b1a58d900ffe660471387184140d59253e11c1debf71a005e2e"",""max_displacement_m"":0.0}]",,,,,,
46,1,,,,,,,,,,,,,,,,,,,,,13901907.62423301,145928.140207079,1,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d47e107ace2ff8718b54fdee0bb99b53adb16506a10783910e447c2c98784566,159B,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""d47e107ace2ff8718b54fdee0bb99b53adb16506a10783910e447c2c98784566"",""max_displacement_m"":0.0}]",,,,,,
47,129,,,,,,,,,,,,,,,,,,,,,13901818.83336861,146044.3633057507,129,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,27c12ccf4231ca056e9e0a2a651d029162c1ad05850969d4be55ad45495cd918,161C,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""27c12ccf4231ca056e9e0a2a651d029162c1ad05850969d4be55ad45495cd918"",""max_displacement_m"":0.0}]",,,,,,
48,NN-GEREJA PANTE KOSTA,,,,,,,,,,,,,,,,,,,,,13902049.32223175,145977.6001449211,NN-GEREJA PANTE KOSTA,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4fbf735ea27542a92411683659c9e826771def75fe26077503ba059053e6a195,1599,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,1.298532817682628,74.40045001244539,285.59954998902435,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:285.599549989,"[{""operation"":""identity"",""source_entity_key"":""4fbf735ea27542a92411683659c9e826771def75fe26077503ba059053e6a195"",""max_displacement_m"":0.0}]",,,,,,
49,207,,,,,,,,,,,,,,,,,,,,,13901828.53192824,145984.308024191,207,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d9487adb2f1a79d879052042fcf710e5efd2ad599a86dbc6dcf8b660fb07515b,166A,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""d9487adb2f1a79d879052042fcf710e5efd2ad599a86dbc6dcf8b660fb07515b"",""max_displacement_m"":0.0}]",,,,,,
50,81,,,,,,,,,,,,,,,,,,,,,13902225.51870147,145919.2404658182,81,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e23b412c7ebb433818671f4d631689d58598b1a7409fa8c1bcab8fa7d83fd98a,15EC,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.0,0.0,0.0,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e23b412c7ebb433818671f4d631689d58598b1a7409fa8c1bcab8fa7d83fd98a"",""max_displacement_m"":0.0}]",,,,,,
51,167,,,,,,,,,,,,,,,,,,,,,13901935.39237219,146075.4531712594,167,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,cd425fdd9c9fe96f52c4811324ee53e1b55d78411752a7190e1cdee1e5ad9e9b,1642,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""cd425fdd9c9fe96f52c4811324ee53e1b55d78411752a7190e1cdee1e5ad9e9b"",""max_displacement_m"":0.0}]",,,,,,
52,2,,,,,,,,,,,,,,,,,,,,,13902094.52036797,145861.7319133689,2,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f9c4329eaa2528d135250d3f523d1fd6edb770580c689dbe7ef9a71d8d5a37fe,159C,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.088359127159026,348.8372821461659,11.162717857246479,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:11.162717857,"[{""operation"":""identity"",""source_entity_key"":""f9c4329eaa2528d135250d3f523d1fd6edb770580c689dbe7ef9a71d8d5a37fe"",""max_displacement_m"":0.0}]",,,,,,
53,158,,,,,,,,,,,,,,,,,,,,,13901958.83768328,146036.4485315665,158,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9ed07d3dcc678dd1dcd5ff915a17b2d7e83fcea07d1a168b2026d0308f49fdeb,1639,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.534174709112195,317.0848539201688,42.91514605324495,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:42.915146053,"[{""operation"":""identity"",""source_entity_key"":""9ed07d3dcc678dd1dcd5ff915a17b2d7e83fcea07d1a168b2026d0308f49fdeb"",""max_displacement_m"":0.0}]",,,,,,
54,41,,,,,,,,,,,,,,,,,,,,,13901958.15652301,145965.1597439238,41,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,a71c2d869ba5d2d9fe6c5e9674cf90de58345144b6cdbf96bb8730875733ed1b,15C4,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,0.0,0.0,0.0,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""a71c2d869ba5d2d9fe6c5e9674cf90de58345144b6cdbf96bb8730875733ed1b"",""max_displacement_m"":0.0}]",,,,,,
55,231,,,,,,,,,,,,,,,,,,,,,13901898.15589292,145969.6244417514,231,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e10ad84c13aee279f02a307b761b068b738bc957e4885691c4e0919423ad106e,1728,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""e10ad84c13aee279f02a307b761b068b738bc957e4885691c4e0919423ad106e"",""max_displacement_m"":0.0}]",,,,,,
56,15,,,,,,,,,,,,,,,,,,,,,13901934.53394854,145980.9892461668,15,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e4dbdaf8de01fa76906d0fb09d1e1188d16569fad2ba6a0d42d85198d7be03f8,15AA,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.0,0.0,0.0,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e4dbdaf8de01fa76906d0fb09d1e1188d16569fad2ba6a0d42d85198d7be03f8"",""max_displacement_m"":0.0}]",,,,,,
57,138,,,,,,,,,,,,,,,,,,,,,13901940.66806421,145913.1249802166,138,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,83e56c2d556423b05e14500360462db8d86a163f6b3af8f5ff326422262a7681,1625,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""83e56c2d556423b05e14500360462db8d86a163f6b3af8f5ff326422262a7681"",""max_displacement_m"":0.0}]",,,,,,
58,118,,,,,,,,,,,,,,,,,,,,,13901988.12597947,145970.5518566163,118,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5ca26dc43e50d53be37093de25c03a520e880cf438dba180517f1ebb8274678e,1611,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.935604539043982,340.08508894591466,19.914911043292992,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:19.914911043,"[{""operation"":""identity"",""source_entity_key"":""5ca26dc43e50d53be37093de25c03a520e880cf438dba180517f1ebb8274678e"",""max_displacement_m"":0.0}]",,,,,,
59,168,,,,,,,,,,,,,,,,,,,,,13901908.85588435,145981.8476698238,168,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,289bdf3ddc5957d0e6a3f0d161ab883e76bdffaac3b33841a83789e9dc5bacc5,1643,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""289bdf3ddc5957d0e6a3f0d161ab883e76bdffaac3b33841a83789e9dc5bacc5"",""max_displacement_m"":0.0}]",,,,,,
60,37,,,,,,,,,,,,,,,,,,,,,13901819.50517843,146159.9892401395,37,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9749719693d3f919f50febe8507228468798855edf605895ff14eb3af3b3f824,15C0,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.093348899818663,349.12317506029285,10.87682494707577,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:10.876824947,"[{""operation"":""identity"",""source_entity_key"":""9749719693d3f919f50febe8507228468798855edf605895ff14eb3af3b3f824"",""max_displacement_m"":0.0}]",,,,,,
61,120,,,,,,,,,,,,,,,,,,,,,13902093.60358454,145971.6958770048,120,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c6e253e92f5c3f5e02137559f136857ec95929d3cd839d8a09df332887b86bdd,1613,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.100042398615744,349.5066842915415,10.493315714483911,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:10.493315714,"[{""operation"":""identity"",""source_entity_key"":""c6e253e92f5c3f5e02137559f136857ec95929d3cd839d8a09df332887b86bdd"",""max_displacement_m"":0.0}]",,,,,,
62,190,,,,,,,,,,,,,,,,,,,,,13901861.9784881,146041.9373258489,190,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,912f333cad2320daf52e37ebe53c906c750c7fa1e382d402176430e3a09d3768,1659,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""912f333cad2320daf52e37ebe53c906c750c7fa1e382d402176430e3a09d3768"",""max_displacement_m"":0.0}]",,,,,,
63,84,,,,,,,,,,,,,,,,,,,,,13902218.8591416,145937.6464505302,84,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,474170821e2a29d242993c4d9c52f6874abb19ddd510a11877cfaba9c67f14f7,15EF,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.0,0.0,0.0,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""474170821e2a29d242993c4d9c52f6874abb19ddd510a11877cfaba9c67f14f7"",""max_displacement_m"":0.0}]",,,,,,
64,154,,,,,,,,,,,,,,,,,,,,,13901993.66891387,146077.6822014068,154,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e4e6e8734bb22fe97ce08924a00a390da3cf9aee91bcf25479b50c44b7bea768,1635,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.042182408125563,346.19155103378705,13.808448956249181,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:13.808448956,"[{""operation"":""identity"",""source_entity_key"":""e4e6e8734bb22fe97ce08924a00a390da3cf9aee91bcf25479b50c44b7bea768"",""max_displacement_m"":0.0}]",,,,,,
65,68,,,,,,,,,,,,,,,,,,,,,13902246.07515361,145987.1689606569,68,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e11544b6b89e37edbe496c82c717def054cf198adabc62defe5330a1f8a0bb52,15DF,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,6.172988712449321,353.68620020524224,6.313799793391866,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:6.313799793,"[{""operation"":""identity"",""source_entity_key"":""e11544b6b89e37edbe496c82c717def054cf198adabc62defe5330a1f8a0bb52"",""max_displacement_m"":0.0}]",,,,,,
66,224,,,,,,,,,,,,,,,,,,,,,13901792.82849516,146043.4247117933,224,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,98aca89a1a787bde8786d63897da27465cb4bb65897e3cd725a0a93752e043b8,1697,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""98aca89a1a787bde8786d63897da27465cb4bb65897e3cd725a0a93752e043b8"",""max_displacement_m"":0.0}]",,,,,,
67,235,,,,,,,,,,,,,,,,,,,,,13901864.9638992,146005.5166967254,235,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,219a2859841c811d0214924bfa5f5954027425fc7a22ce1bdaf328b25835300e,182E,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""219a2859841c811d0214924bfa5f5954027425fc7a22ce1bdaf328b25835300e"",""max_displacement_m"":0.0}]",,,,,,
68,124,,,,,,,,,,,,,,,,,,,,,13901845.60484835,146067.8102002451,124,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,93a9cff1fba479aad0e042517b1f873fc7cc0faab0fbf35eea028ceb0273dfa6,1617,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""93a9cff1fba479aad0e042517b1f873fc7cc0faab0fbf35eea028ceb0273dfa6"",""max_displacement_m"":0.0}]",,,,,,
69,133,,,,,,,,,,,,,,,,,,,,,13901900.27164776,145932.7682302755,133,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,06bc8f9922fac0c6617a5bf5825c9780f8d7ae4d324e773291aa9d23f34c42fa,1620,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""06bc8f9922fac0c6617a5bf5825c9780f8d7ae4d324e773291aa9d23f34c42fa"",""max_displacement_m"":0.0}]",,,,,,
70,166,,,,,,,,,,,,,,,,,,,,,13901947.8408983,146052.5254288751,166,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,aa5ec997dea36a208185b005c997a7c488cdd7f480aedab06fb8ed38bac20614,1641,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.448969801331361,312.20297231052564,47.797027696246495,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.797027696,"[{""operation"":""identity"",""source_entity_key"":""aa5ec997dea36a208185b005c997a7c488cdd7f480aedab06fb8ed38bac20614"",""max_displacement_m"":0.0}]",,,,,,
71,130,,,,,,,,,,,,,,,,,,,,,13901810.77165078,146040.966933889,130,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,2bfe79943338be4f2f2a263129a5e70c5be067423dd766af08bc490bab6e3925,161D,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""2bfe79943338be4f2f2a263129a5e70c5be067423dd766af08bc490bab6e3925"",""max_displacement_m"":0.0}]",,,,,,
72,132,,,,,,,,,,,,,,,,,,,,,13902099.64987291,145998.9095685731,132,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0d0014f50ff14c5ba19e758f3dd30583b4eab300acdfb69c6d0e55027dcc3320,161F,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.100042398615744,349.5066842915415,10.493315714483911,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:10.493315714,"[{""operation"":""identity"",""source_entity_key"":""0d0014f50ff14c5ba19e758f3dd30583b4eab300acdfb69c6d0e55027dcc3320"",""max_displacement_m"":0.0}]",,,,,,
73,172,,,,,,,,,,,,,,,,,,,,,13901899.19510446,146020.3028448039,172,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,980e084850f2fe324056a38ad55047baa6bc6c9650de1597af0b28424f778a24,1647,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""980e084850f2fe324056a38ad55047baa6bc6c9650de1597af0b28424f778a24"",""max_displacement_m"":0.0}]",,,,,,
74,16,,,,,,,,,,,,,,,,,,,,,13901862.20181949,146142.7882215577,16,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fc12507f059ea629fd8fb2e573f661510900d4fd879d126a36786ab8a70af44c,15AB,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.769464587646012,330.5659709223023,29.43402908896863,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:29.434029089,"[{""operation"":""identity"",""source_entity_key"":""fc12507f059ea629fd8fb2e573f661510900d4fd879d126a36786ab8a70af44c"",""max_displacement_m"":0.0}]",,,,,,
75,27,,,,,,,,,,,,,,,,,,,,,13902145.98887391,145882.6921694162,27,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8618324527442b17305197b22ef9c8675f7af43aaa0538b6b8e25ffc6fc1eb9d,15B6,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.088359127159026,348.8372821461659,11.162717857246479,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:11.162717857,"[{""operation"":""identity"",""source_entity_key"":""8618324527442b17305197b22ef9c8675f7af43aaa0538b6b8e25ffc6fc1eb9d"",""max_displacement_m"":0.0}]",,,,,,
76,143,,,,,,,,,,,,,,,,,,,,,13901980.73799855,146029.0991100199,143,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,217c5efe8f582f33bdbbf3019738d74da2771dbe7d04f2d2196d055fb046c7d0,162A,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.868720725741977,336.2529287259688,23.747071289680623,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:23.747071290,"[{""operation"":""identity"",""source_entity_key"":""217c5efe8f582f33bdbbf3019738d74da2771dbe7d04f2d2196d055fb046c7d0"",""max_displacement_m"":0.0}]",,,,,,
77,11,,,,,,,,,,,,,,,,,,,,,13901922.77683583,145971.2034980599,11,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,0019e959d3e3b86520bbb7586752140cba7e02c384ef310daf30728b48f4e019,15A5,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.829952039383908,334.03164662038506,25.96835336533049,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:25.968353365,"[{""operation"":""identity"",""source_entity_key"":""0019e959d3e3b86520bbb7586752140cba7e02c384ef310daf30728b48f4e019"",""max_displacement_m"":0.0}]",,,,,,
78,182,,,,,,,,,,,,,,,,,,,,,13901876.01678049,145957.2885996928,182,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e6940ea8d1d394c8f7e57e63b1f33cff0b55bbea8462aa247cd7ae8346d62cef,1651,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.552685714151856,318.1454563834868,41.854543639303074,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:41.854543639,"[{""operation"":""identity"",""source_entity_key"":""e6940ea8d1d394c8f7e57e63b1f33cff0b55bbea8462aa247cd7ae8346d62cef"",""max_displacement_m"":0.0}]",,,,,,
79,75,,,,,,,,,,,,,,,,,,,,,13902308.10451333,145988.6336336226,75,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,79ca5dacd86194f68997a0639e64ebd98aa23fd48c5b721dc00336e80d27bd38,15E6,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,0.0,0.0,0.0,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""79ca5dacd86194f68997a0639e64ebd98aa23fd48c5b721dc00336e80d27bd38"",""max_displacement_m"":0.0}]",,,,,,
80,142,,,,,,,,,,,,,,,,,,,,,13902058.7403169,146059.5355196286,142,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4d878100b04ff4a89a80ee02e59756d9958ad6871da7229f86fd28db710f0e4c,1629,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.922419767134503,339.3296571616589,20.67034282593218,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:20.670342826,"[{""operation"":""identity"",""source_entity_key"":""4d878100b04ff4a89a80ee02e59756d9958ad6871da7229f86fd28db710f0e4c"",""max_displacement_m"":0.0}]",,,,,,
81,76,,,,,,,,,,,,,,,,,,,,,13902273.12609727,145928.9850939086,76,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,09e4d6e4951b1b8b6360929cd4de10d0475ec33a955a091cc597b4c81144c1ec,15E7,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.0,0.0,0.0,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""09e4d6e4951b1b8b6360929cd4de10d0475ec33a955a091cc597b4c81144c1ec"",""max_displacement_m"":0.0}]",,,,,,
82,228,,,,,,,,,,,,,,,,,,,,,13901973.0687112,146130.2789466041,228,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c0111b5101b903b7d46f26305a3a61732bfc702a834cf1f8b89d0d498b6a26cf,16C4,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,6.108415889370552,349.98644997158385,10.013550033315811,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:10.013550033,"[{""operation"":""identity"",""source_entity_key"":""c0111b5101b903b7d46f26305a3a61732bfc702a834cf1f8b89d0d498b6a26cf"",""max_displacement_m"":0.0}]",,,,,,
83,215,,,,,,,,,,,,,,,,,,,,,13902051.36629961,145927.0294609183,215,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,095cfe07c5157cc6e495d71a8efbc3fc9509e29ae0b939dd9ea8b6eae2c357e2,1672,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,0.0,0.0,0.0,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""095cfe07c5157cc6e495d71a8efbc3fc9509e29ae0b939dd9ea8b6eae2c357e2"",""max_displacement_m"":0.0}]",,,,,,
84,83,,,,,,,,,,,,,,,,,,,,,13902220.92728307,145946.7938001283,83,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9c8d21b097eb0d226b169003bed862e4c8757a4369839fb90d0d5cff1ff34cb4,15EE,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,0.0,0.0,0.0,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9c8d21b097eb0d226b169003bed862e4c8757a4369839fb90d0d5cff1ff34cb4"",""max_displacement_m"":0.0}]",,,,,,
85,111,,,,,,,,,,,,,,,,,,,,,13902071.70176225,145988.2675797873,111,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,af2bb588f164c5356f764dbecea9de53429e53ba16d868b254b981746b232969,160A,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.984748066731879,342.90080567281547,17.09919433597813,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:17.099194336,"[{""operation"":""identity"",""source_entity_key"":""af2bb588f164c5356f764dbecea9de53429e53ba16d868b254b981746b232969"",""max_displacement_m"":0.0}]",,,,,,
86,220,,,,,,,,,,,,,,,,,,,,,13901902.54382129,146089.334563121,220,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5f035b25943648ff36f4840880d31d50893b6c9b3160f059f0780528fa5d1660,1677,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""5f035b25943648ff36f4840880d31d50893b6c9b3160f059f0780528fa5d1660"",""max_displacement_m"":0.0}]",,,,,,
87,212,,,,,,,,,,,,,,,,,,,,,13901872.76476796,146028.5757750058,212,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,cf264b05d2964d273ac5eb29b0842b7cbf9012088a51f0f4fc3aba9e08455966,166F,REDUCE,SOURCE_HOME_LABEL,251,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:251|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""cf264b05d2964d273ac5eb29b0842b7cbf9012088a51f0f4fc3aba9e08455966"",""max_displacement_m"":0.0}]",,,,,,
88,34,,,,,,,,,,,,,,,,,,,,,13901840.53911773,146152.8090416562,34,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3f4ea65559b83e6fbe4994e6603232051aadf8067b5c207f24ce7132b5b54a97,15BD,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.769464587646012,330.5659709223023,29.43402908896863,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:29.434029089,"[{""operation"":""identity"",""source_entity_key"":""3f4ea65559b83e6fbe4994e6603232051aadf8067b5c207f24ce7132b5b54a97"",""max_displacement_m"":0.0}]",,,,,,
89,128,,,,,,,,,,,,,,,,,,,,,13901821.90113306,146062.2181534289,128,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,bff995e972a33bda10340c89f7e5680d34bdc498a9f943599865d7775a610f93,161B,HOMENUMBER,SOURCE_HOME_LABEL,6,,Continuous,-1,5.45403091672944,312.4929528624643,47.50704710931174,ACI:6|LT:Continuous|LW:-1|ROT_QGIS:47.507047109,"[{""operation"":""identity"",""source_entity_key"":""bff995e972a33bda10340c89f7e5680d34bdc498a9f943599865d7775a610f93"",""max_displacement_m"":0.0}]",,,,,,
